,Url,Description,Topics,Stars
0,https://github.com/Ramotion/garland-view-android.git,:octocat: ≡ GarlandView seamlessly transitions between multiple lists of content. Made by @Ramotion,"android,java,ui,animation,material-design,component,library",1840
0,https://github.com/emijrp/awesome-awesome.git,A curated list of awesome curated lists of many topics.,"awesome,awesome-list",1833
0,https://github.com/brendon/acts_as_list.git,An ActiveRecord plugin for managing lists.,,1723
0,https://github.com/farhadi/html5sortable.git,Lightweight jQuery plugin to create sortable lists and grids using native HTML5 drag and drop API.,,1672
0,https://github.com/jonatasbaldin/awesome-awesome-awesome.git,Awesome list of repositories of awesome lists 🤷\u200d♀️,awesome-list,1586
0,https://github.com/notracking/hosts-blocklists.git,"Automatically updated, moderated and optimized lists for blocking ads, trackers, malware and other garbage","blocklist,hostfile,adblock,dns,dnsmasq,ads,blocklists,hostname,domain,dnscrypt-proxy,blacklist,unbound,dnscrypt,dnscrypt-proxy2,filter,malware,hostnames",1567
0,https://github.com/uBlockOrigin/uAssets.git,"Resources for uBlock Origin, uMatrix: static filter lists, ready-to-use rulesets, etc.",,1556
0,https://github.com/t3chnoboy/awesome-awesome-awesome.git,:octocat: A a curated list of curated lists of awesome lists.,"awesome,awesome-list",1531
0,https://github.com/rust-unofficial/too-many-lists.git,Learn Rust by writing Entirely Too Many linked lists,,1528
0,https://github.com/kaxap/arl.git,lists of most popular repositories for most favoured programming languages (according to StackOverflow),"awesome,python,java,c,cpp,nodejs,csharp,php,ruby,typescript,swift,objective-c,vbnet,assembly,r,perl,matlab,golang,scala,haskell",1511
0,https://github.com/hilongjw/vue-recyclerview.git,Mastering Large Lists with the vue-recyclerview,"vue-recyclerview,vue,recyclerview",1433
0,https://github.com/lukes/ISO-3166-Countries-with-Regional-Codes.git,"ISO 3166-1 country lists merged with their UN Geoscheme regional codes in ready-to-use JSON, XML, CSV data sets","region-codes,countries,iso,csv,json,xml,dataset,data,iso3166,iso3166-1,iso3166-2",1410
0,https://github.com/bnb/awesome-awesome-nodejs.git,🐢🚀 An Awesome list of Awesome lists related to Node.js.,"awesome,awesome-list,lists,resources,turtle-rocket,nodejs,node,javascript,npm,modules,developer-tools",1403
0,https://github.com/lukasoppermann/html5sortable.git,VanillaJS sortable lists and grids using native HTML5 drag and drop API.,"vanillajs,sortable-lists,drag,javascript,vanilla-javascript,drag-and-drop,sortables",1398
0,https://github.com/GRAND-Lab/Awesome-Graph-Neural-Networks.git,Paper Lists for Graph Neural Networks,"graph-network,convolutional-networks,deep-learning,graph-attention,generated-graphs,graph-auto-encoder",1385
0,https://github.com/vigna/fastutil.git,"fastutil extends the Java™ Collections Framework by providing type-specific maps, sets, lists and queues.","primitive-collections,sorting-algorithms,java",1243
0,https://github.com/hoshsadiq/adblock-nocoin-list.git,Block lists to prevent JavaScript miners ,"adblock,adblock-nocoin,ublock,filterlist,hosts",1104
0,https://github.com/bvaughn/react-virtualized-select.git,HOC that uses react-virtualized and react-select to display large lists of options in a drop-down,,1102
0,https://github.com/tajo/react-movable.git,🔀 Drag and drop for your React lists and tables. Accessible. Tiny.,"react,drag-and-drop,movable,dnd,sortable,order,component",1083
0,https://github.com/nicklockwood/FastCoding.git,"A faster and more flexible binary file format replacement for NSCoding, Property Lists and JSON",,969
0,https://github.com/kemaloksuz/ObjectDetectionImbalance.git,Lists the papers related to imbalance problems in object detection,,900
0,https://github.com/mjsarfatti/nestedSortable.git,A jQuery plugin that extends Sortable UI functionalities to nested lists.,,895
0,https://github.com/Gforcex/OpenGraphic.git,Graphic Engine & Game Engine lists,"unreal-engine,computer-graphics,graphics,rendering,shader,unity-3d",857
0,https://github.com/jhund/filterrific.git,"Filterrific is a Rails Engine plugin that makes it easy to filter, search, and sort your ActiveRecord lists.","filter,ruby-on-rails,activerecord",808
0,https://github.com/blocklistproject/Lists.git,Primary Block Lists,"pihole,blocklist,adblock,adblock-list,pi-hole-blocklists,pi-hole-lists,pihole-blocklists,pihole-adblocker-list",783
0,https://github.com/danielmagnussons/orgmode.git,"orgmode is for keeping notes, maintaining TODO lists, planning projects, and authoring documents with a fast and effective plain-text system.",,747
0,https://github.com/parrt/lolviz.git,"A simple Python data-structure visualization tool for lists of lists, lists, dictionaries; primarily for use in Jupyter notebooks / presentations",,720
0,https://github.com/sagalbot/vue-sortable.git,A lightweight directive for reorderable drag-and-drop lists using RubaXa/Sortable,,709
0,https://github.com/josh-/CloudyTabs.git,CloudyTabs is a simple menu bar application that lists your iCloud Tabs.,"icloud-tabs,objective-c,carthage,sqlite,macos",707
0,https://github.com/collinbarrett/FilterLists.git,":shield: The independent, comprehensive directory of filter and host lists for advertisements, trackers, malware, and annoyances.","adblock,curated-list,entity-framework-core,react,typescript,rest-api,docker,docker-compose,azure-pipelines,ant-design,create-react-app,postgresql,nginx,aspnetcore,mediatr,automapper,redis,hangfire,polly,hacktoberfest",689
0,https://github.com/riklomas/quicksearch.git,"A jQuery plugin for searching through tables, lists, etc quickly",,682
0,https://github.com/fliptheweb/motion-ui-design.git,"Resources for inspiration, lists of software, libraries and other stuff related to Motion UI design, animations and transitions.","motion-design,animation,ui,awesome-list,awesome,list",680
0,https://github.com/IsaacChanghau/DL-NLP-Readings.git,My Reading Lists of Deep Learning and Natural Language Processing,"paper,source-code-link,deep-learning,natural-language-processing,reinforcement-learning,commonsense,language-model,robotics,machine-learning,bibtex-references,vision-and-language",658
0,https://github.com/pnp/List-Formatting.git,List Formatting Samples for use in SharePoint and Microsoft Lists,"hacktoberfest,sharepoint,json,microsoft-lists,microsoft-teams",648
0,https://github.com/fabiospampinato/vscode-todo-plus.git,"Manage todo lists with ease. Powerful, easy to use and customizable.","vscode,extension,todo,todos,task,tasks,taskpaper",645
0,https://github.com/tmbo/questionary.git,"Python library to build pretty command line user prompts ✨Easy to use multi-select lists, confirmations, free text prompts ...",hacktoberfest,645
0,https://github.com/hollobit/All-About-the-GAN.git,All About the GANs(Generative Adversarial Networks) - Summarized lists for GAN,"gan,adversarial-networks,arxiv,neural-network,unsupervised-learning,adversarial-nets,image-synthesis,deep-learning,generative-adversarial-network,medical-imaging,tensorflow,pytorch,paper,cgan,ct-denoising,segmentation,medical-image-synthesis,reconstruction,detection,classification",632
0,https://github.com/stefangabos/world_countries.git,"Constantly updated lists of world countries and their associated alpha-2, alpha-3 and numeric country codes as defined by the ISO 3166 standard, available in CSV, JSON , PHP and SQL formats, in multiple languages and with national flags included","countries,flags,mysql,national-flags,iso-3166-1,sql,multilingual,json,csv",632
0,https://github.com/postgres/pgadmin4.git,Mirror of the pgAdmin 4 GIT repo. DO NOT submit pull requests here! Use the pgadmin-hackers@lists.postgresql.org mailing list. Issues should be logged at https://redmine.postgresql.org/projects/pgadmin4.,,624
0,https://github.com/twitter-archive/twitter-text-rb.git,"A library that does auto linking and extraction of usernames, lists and hashtags in tweets",,617
0,https://github.com/learn-anything/curated-lists.git,Curated lists on various topics,"curated-list,awesome,lists,resources,awesome-list,learning",589
0,https://github.com/VPashkov/awesome-nim.git,"A curated list of awesome Nim frameworks, libraries and software. Inspired by other awesome lists.","nim,awesome,awesome-list",588
0,https://github.com/DNSCrypt/dnscrypt-resolvers.git,Lists of public DNSCrypt / DoH DNS servers and DNS relays,"dnscrypt,dnscrypt-proxy,dnscrypt-enabled-resolvers,dns,doh",580
0,https://github.com/ros/rosdistro.git,This repo maintains a lists of repositories for each ROS distribution,,569
0,https://github.com/chill117/proxy-lists.git,Node.js module and CLI tool to get proxies from publicly available proxy lists.,"proxies,nodejs",565
0,https://github.com/lockys/AwesomeSearch.git,:mag: Search all awesome lists in one second.,"awesome,awesome-list,list,resource",556
0,https://github.com/JackieZhangdx/WeakSupervisedSegmentationList.git,This repository contains lists of state-or-art weakly supervised semantic segmentation works,,554
0,https://github.com/initstring/linkedin2username.git,OSINT Tool: Generate username lists for companies on LinkedIn,"hacking,pentesting,osint,penetration-testing",546
0,https://github.com/fleveque/awesome-awesomes.git,"Awesome collection of awesome lists of libraries, tools, frameworks and software for any programming language :D",,536
0,https://github.com/ernestoyaquello/DragDropSwipeRecyclerview.git,"Kotlin Android library that extends RecyclerView to support gestures like drag & drop and swipe, among others. It works with vertical, horizontal and grid lists.","kotlin,android,swipe,swipe-to-delete,drag-and-drop,drag,dividers,recyclerview",518
0,https://github.com/jacklul/pihole-updatelists.git,"{""Update Pi-hole's lists from remote sources easily""}","pi-hole,pi-hole-blocklists,pihole-blocklists,customization,pi-hole-ftl",516
0,https://github.com/psampaz/go-mod-outdated.git,Find outdated dependencies of your Go projects. go-mod-outdated provides a table view of the go list -u -m -json all command which lists all dependencies of a Go project and their available minor and patch updates. It also provides a way to filter indirect dependencies and dependencies without updates.,"go,golang,beautify,beautifier,prettify,prettifier,go-modules,outdated,outdated-packages,outdated-dependencies,outdated-libraries",507
0,https://github.com/Ramotion/garland-view.git,:octocat: ≡ GarlandView seamlessly transitions between multiple lists of content. Swift UI library made by @Ramotion,"swift,ios,library",497
0,https://github.com/WebReflection/linkedom.git,A triple-linked lists based DOM implementation.,"dom,ssr,web",494
0,https://github.com/pkrumins/node-lazy.git,lazy lists for node.js,,488
0,https://github.com/NativeScript/sample-Groceries.git,:green_apple: :pineapple: :strawberry: A NativeScript-built iOS and Android app for managing grocery lists,,485
0,https://github.com/SubjectNerd-Unity/ReorderableInspector.git,Automatic reorderable lists for Unity game engine components,"unity3d,unity,custom-inspectors",459
0,https://github.com/vuejs/vue-animated-list.git,A Vue.js plugin for easily animating `v-for` rendered lists.,,455
0,https://github.com/kgretzky/dcrawl.git,"Simple, but smart, multi-threaded web crawler for randomly gathering huge lists of unique domain names.",,451
0,https://github.com/codrops/SimpleDropDownEffects.git,A jQuery plugin for transforming select inputs into drop-down lists with some simple expanding effects.,,446
0,https://github.com/postgrespro/rum.git,RUM access method - inverted index with additional information in posting lists,"postgresql,index,access-method,fulltext-search",431
0,https://github.com/malcommac/Owl.git,A declarative type-safe framework for building fast and flexible lists with UITableViews & UICollectionViews,"ios-swift,swift-framework,uicollectionview,uitableview,swiftlang,swift,uikit",431
0,https://github.com/proycon/pynlpl.git,"{""PyNLPl, pronounced as 'pineapple', is a Python library for Natural Language Processing. It contains various modules useful for common, and less common, NLP tasks. PyNLPl can be used for basic tasks such as the extraction of n-grams and frequency lists, and to build simple language model. There are also more complex data types and algorithms. Moreover, there are parsers for file formats common in NLP (e.g. FoLiA/Giza/Moses/ARPA/Timbl/CQL). There are also clients to interface with various NLP specific servers. PyNLPl most notably features a very extensive library for working with FoLiA XML (Format for Linguistic Annotation).""}","nlp,python,computational-linguistics,linguistics,library,folia,machine-learning,language-modelling,search-algorithms,evaluation-metrics,text-processing,nlp-library,natural-language-processing",430
0,https://github.com/NotPrab/.NET-Obfuscator.git,"Lists of .NET Obfuscator (Free, Trial, Paid and Open Source )","dotnet,obfuscator,protector,packer,protection,opensource,free,paid,trial",425
0,https://github.com/timsutton/mcxToProfile.git,"Convert macOS property lists, defaults and MCX into Configuration Profiles with Custom Settings payloads",,416
0,https://github.com/Pylons/colander.git,"A serialization/deserialization/validation library for strings, mappings and lists.","validation,forms,serialization,deserialization",410
0,https://github.com/czytelny/backlog.git,"Simple desktop app for storing lists of items (todo, tasks, backlog items)","electron,todo,todolist,backlog,simple,desktop,backlog-items,vue,vuejs",409
0,https://github.com/hejianxian/vddl.git,🦄 Vue components for modifying lists with the HTML5 drag & drop API. ,"vue-dnd,dnd,drag-and-drop,vue,vue-components",407
0,https://github.com/sindresorhus/awesome-lint.git,Linter for Awesome lists,"awesome,linter,lint,nodejs",397
0,https://github.com/zx2c4/password-store.git,Read-only mirror of https://git.zx2c4.com/password-store - https://www.passwordstore.org/ . Pull requests and issues on GitHub cannot be accepted and will be automatically closed. The proper way to submit changes is via the mailing list; see https://lists.zx2c4.com/mailman/listinfo/password-store .,,391
0,https://github.com/insidetrust/statistically-likely-usernames.git,Wordlists for creating statistically likely username lists for use in password attacks and security testing,,387
0,https://github.com/gpg/gnupg.git,"The GNU Privacy Guard. NOTE: Maintainers are not tracking this mirror. Do not make pull requests here, nor comment any commits, submit them usual way to bug tracker (https://www.gnupg.org/documentation/bts.html) or to the mailing list (https://www.gnupg.org/documentation/mailing-lists.html).",openpgp,382
0,https://github.com/l3uddz/traktarr.git,Script to add new series & movies to Sonarr/Radarr based on Trakt lists.,,376
0,https://github.com/dylang/grunt-prompt.git,"Add interactive UI to your Gruntfile such as lists, checkboxes, text input with filtering, and password fields, all on the command line.",,374
0,https://github.com/teejee2008/ukuu.git,A paid version of Ukuu is now available with more features. https://teejeetech.in/2019/01/20/ukuu-v19-01/                 Kernel Update Utility for Ubuntu-based distributions. Provides desktop notifications when new mainline kernel is available. Lists kernels from http://kernel.ubuntu.com/~kernel-ppa/mainline/ with options to install and remove.,,363
0,https://github.com/18F/checklistomania.git,"Centrally managed todo lists for complex processes - onboarding, offboarding, management changes, etc.",,359
0,https://github.com/xant/libhl.git,"Simple and fast C library implementing a thread-safe API to manage hash-tables, linked lists, lock-free ring buffers and queues",,358
0,https://github.com/NotPrab/.NET-Deobfuscator.git,Lists of .NET Deobfuscator and Unpacker (Open Source),"dotnet,reverse-engineering,deobfuscator,unpacker,dnlib",355
0,https://github.com/deathbybandaid/piholeparser.git,Pi-Hole Compatible lists,pi-hole,343
0,https://github.com/asciimoo/ListOfGithubLists.git,List of github lists,,338
0,https://github.com/lemire/simdcomp.git,A simple C library for compressing lists of integers using binary packing,"simd-instructions,simd,compression,c",338
0,https://github.com/ariedov/flutter_snaplist.git,A small library for creating snapping lists.,"flutter,dart,android,ios,mobile,bloc,awesome",337
0,https://github.com/hejianxian/vue-drag-and-drop-list.git,🐴 Vue directives for modifying lists with the HTML5 drag & drop API. ,"vue,html5-drag",334
0,https://github.com/C0nw0nk/Nginx-Lua-Anti-DDoS.git,A Anti-DDoS script to protect Nginx web servers using Lua with a HTML Javascript based authentication puzzle inspired by Cloudflare I am under attack mode an Anti-DDoS authentication page protect yourself from every attack type All Layer 7 Attacks Mitigating Historic Attacks DoS DoS Implications DDoS All Brute Force Attacks Zero day exploits Social Engineering Rainbow Tables Password Cracking Tools Password Lists Dictionary Attacks Time Delay Any Hosting Provider Any CMS or Custom Website Unlimited Attempt Frequency Search Attacks HTTP Basic Authentication HTTP Digest Authentication HTML Form Based Authentication Mask Attacks Rule-Based Search Attacks Combinator Attacks Botnet Attacks Unauthorized IPs IP Whitelisting Bruter THC Hydra John the Ripper Brutus Ophcrack unauthorized logins Injection Broken Authentication and Session Management Sensitive Data Exposure XML External Entities (XXE) Broken Access Control Security Misconfiguration Cross-Site Scripting (XSS) Insecure Deserialization Using Components with Known Vulnerabilities Insufficient Logging & Monitoring Drupal WordPress Joomla Flash Magento PHP Plone WHMCS Atlassian Products malicious traffic Adult video script avs KVS Kernel Video Sharing Clip Bucket Tube sites Content Management Systems Social networks scripts backends proxy proxies PHP Python Porn sites xxx adult gaming networks servers sites forums vbulletin phpbb mybb smf simple machines forum xenforo web hosting video streaming buffering ldap upstream downstream download upload rtmp vod video over dl hls dash hds mss livestream drm mp4 mp3 swf css js html php python sex m3u zip rar archive compressed mitigation code source sourcecode chan 4chan 4chan.org 8chan.net 8ch 8ch.net infinite chan 8kun 8kun.net anonymous anon tor services .onion torproject.org nginx.org nginx.com openresty.org darknet dark net deepweb deep web darkweb dark web mirror vpn reddit reddit.com adobe flash hackthissite.org dreamhack hack hacked hacking hacker hackers hackerz hackz hacks code coding script scripting scripter source leaks leaked leaking cve vulnerability great firewall china america japan russia .gov government http1 http2 http3 quic q3 litespeedtech litespeed apache torrents torrent torrenting webtorrent bittorrent bitorrent bit-torrent cyberlocker cyberlockers cyber locker cyberbunker warez keygen key generator free irc internet relay chat peer-to-peer p2p cryptocurrency crypto bitcoin miner browser xmr monero coinhive coin hive coin-hive litecoin ethereum cpu cycles popads pop-ads advert advertisement networks banner ads protect ovh blazingfast.io amazon steampowered valve store.steampowered.com steamcommunity thepiratebay lulzsec antisec xhamster pornhub porn.com pornhub.com xhamster.com xvideos xvdideos.com xnxx xnxx.com popads popcash cpm ppc,"cloudflare,anti-ddos,ddos,dos,denial-of-service,distributed-denial-of-service,javascript,html,anti-ddos-script,ddos-attack,attack-mode,traffic,nginx-lua,protection,sucuri,bitmitigate,exploit,security,lua,ddos-mitigation",328
0,https://github.com/spatie/typed.git,"{""Improvements to PHP's type system in userland: generics, typed lists, tuples and structs""}","types,generics,tuples,structs",322
0,https://github.com/hassony2/useful-computer-vision-phd-resources.git,Lists of resources useful for my PhD in computer vision,"computer-vision,phd,resources,list",317
0,https://github.com/MyEtherWallet/ethereum-lists.git,"A repository for maintaining lists of things like malicious URLs, fake token addresses, and so forth. We love lists.","myetherwallet,ethereum,chain,ethereum-lists,security-tools,phishing",316
0,https://github.com/anned20/begoneads.git,BeGoneAds is a script that puts some popular hosts file lists into the systems hosts file as a adblocker measure.,"adblock,adblocker,python,requests,tqdm,click,automation",315
0,https://github.com/DivyaGodayal/CoderChef-Kitchen.git,"The official repository for our programming kitchen which consists of 50+ delicious programming recipes having all the interesting ingredients ranging from dynamic programming, graph theory, linked lists and much more. All the articles contain beautiful images and some gif/video at times to help clear important concepts.","leetcode,programming,python,java,interview-questions,interview-practice,interview-preparation,interview,editorial,blogging,datastructure,algorithm,dynamic-programming,greedy-algorithms,linked-list,graph,trees,string,100daysofcode,codenewbie",311
0,https://github.com/tralves/groceries-ns-vue.git,🍏 🍍 🍓 A NativeScript+Vue iOS and Android app for managing grocery lists,"vuejs,nativescript,nativescript-vue",298
0,https://github.com/lemire/SIMDCompressionAndIntersection.git,A C++ library to compress and intersect sorted lists of integers using SIMD instructions ,"compression,integer-compression,simd-instructions,simd,algorithms,intersection",294
0,https://github.com/dbelmont/ExpressionBuilder.git,A library that provides a simple way to create lambda expressions to filter lists and database queries.,,291
0,https://github.com/siteline/SwiftUIRefresh.git,Pull To Refresh for SwiftUI lists,,289
0,https://github.com/lukasmartinelli/redis-pipe.git,Treat Redis Lists like Unix Pipes,,282
0,https://github.com/naver/arcus.git,"ARCUS is the NAVER memcached with lists, sets, maps and b+trees. http://naver.github.io/arcus","arcus-cloud,memory-cache-cluster,cache-cloud,memcached,zookeeper,data-structures,key-value-store",280
0,https://github.com/disclose/diodata.git,"Tools, data, and contact lists relevant to The disclose.io Project.","vulnerability-disclosure,bug-bounty,certs",279
0,https://github.com/allyomalley/LiveTargetsFinder.git,"Generates lists of live hosts and URLs for targeting, automating the usage of MassDNS, Masscan and nmap to filter out unreachable hosts and gather service information",,277
0,https://github.com/Zarcolio/sitedorks.git,"Search Google/Bing/Ecosia/DuckDuckGo/Yandex/Yahoo for a search term with a default set of websites, bug bounty programs or a custom collection. *** Help wanted with more lists ***","bing,yandex,yahoo,google,search,osint,recon,python3,duckduckgo,baidu,hacking,bugbounty,search-engines,bugcrowd,intigriti,hackerone,h1,ecosia,google-dorks,googledork",274
0,https://github.com/AndrewBennet/ReadingList.git,:books: :iphone: Reading List - an iOS app to track personal reading lists,"swift,ios,iphone,ipad,app,app-store",272
0,https://github.com/DanielStutzbach/blist.git,A list-like type with better asymptotic performance and similar performance on small lists,,268
0,https://github.com/zenika-open-source/awesome-remote-work.git,😎 Awesome lists about remote work,"remote,remote-work,awesome-list,opensource,hacktoberfest",266
0,https://github.com/lazybird/django-carton.git,A simple and lightweight application for shopping carts and wish lists.,,266
0,https://github.com/lavalamp-/password-lists.git,"Password lists for use in penetration testing situations, broken up by TLD.",,266
0,https://github.com/JonnyBanana/Huge-Collection-of-CheatSheet.git," :goberserk: :goberserk: :goberserk: Share of my Huge Collection of Cheatsheet (Coding, Cheat, Pinouts, Command Lists, Etc.)  :goberserk: :goberserk: :goberserk: ","cheat,cheatsheet,programming-cheatsheet,c,css,java,javascript,android,html,pentesting,linux,windows,powershell,php,visual-basic,colors,python,sql,mysql,dos",261
0,https://github.com/DandelionSprout/adfilt.git,"The place where I, DandelionSprout, store my web filter lists for countless topics, including my Nordic adblock list. As simple as that, really.","ad-blocker,filterlist,ublock-origin,adblock,adblock-plus,json,firefox,chrome,opera,edge",261
0,https://github.com/Uniswap/token-lists.git,📚 The Token Lists specification,"uniswap,tokens,erc20",260
0,https://github.com/prahladyeri/CuratedLists.git,Curated Lists of various things,"curated-lists,programming,webdev,php,python,java,javascript,android,freelancer,awesome-list",258
0,https://github.com/FooSoft/vim-argwrap.git," Wrap and unwrap function arguments, lists, and dictionaries in Vim","vim,vim-argwrap,arguments",257
0,https://github.com/icub3d/home.git,A simple appengine application written in Go and AngularJS that provides the ability to make and share lists with others.,,251
0,https://github.com/maxence-charriere/lofimusic.git,Lofimusic.app is an installable Progressive web app (PWA) that lists and displays famous YouTube Lo-Fi radios.,"pwa,lofi,golang",248
0,https://github.com/citizenlab/test-lists.git,URL testing lists intended for discovering website censorship,"censorship,network-measurement,network-test,csv-files,csv",245
0,https://github.com/Norbert515/flutter_list_drag_and_drop.git,An implementation of drag and drop for lists,,245
0,https://github.com/Fuzzapi/API-fuzzer.git,API Fuzzer which allows to fuzz request attributes using common pentesting techniques and lists vulnerabilities,"gem,ruby,ruby-gem,rubygem,vulnerability,security",244
0,https://github.com/listsfordesign/Lists.git,Official repository of all the lists for https://lists.design,"design,design-tools,design-assets,design-thinking",243
0,https://github.com/marcelklehr/toposort.git,Topologically sort directed acyclic graphs (such as dependency lists) in javascript,"toposort,directed-edges,javascript,vertices,edges",240
