,Url,Description,Topics,Stars
0,https://github.com/yahoo/gifshot.git,"JavaScript library that can create animated GIFs from media streams, videos, or images.","javascript,animated-gifs,html5-video,web",3745
0,https://github.com/Piasy/BigImageViewer.git,"Big image viewer supporting pan and zoom, with very little memory usage and full featured image loading choices. Powered by Subsampling Scale Image View, Fresco, Glide, and Picasso. Even with gif and webp support! 🍻",,3732
0,https://github.com/longitachi/ZLPhotoBrowser.git,"Wechat-like image picker. Support select normal photos, videos, gif and livePhoto. Support edit image and crop video. 微信样式的图片选择器，支持预览/相册内拍照及录视频、拖拽/滑动选择，编辑图片/视频，支持多语言国际化等功能; ","imagepicker,editimage,editvideo,photos,gif,livephoto,photolibrary,picker,swift,gallery",3727
0,https://github.com/disintegration/imaging.git,Imaging is a simple image processing package for Go,"image,resize,crop,rotate,blur,sharpness,brightness,contrast,gamma,convolution",3719
0,https://github.com/Alamofire/AlamofireImage.git,AlamofireImage is an image component library for Alamofire,,3696
0,https://github.com/jrosebr1/imutils.git,"A series of convenience functions to make basic image processing operations such as translation, rotation, resizing, skeletonization, and displaying Matplotlib images easier with OpenCV and Python.",,3657
0,https://github.com/benhowdle89/grade.git,This JavaScript library produces complementary gradients generated from the top 2 dominant colours in supplied images.,,3646
0,https://github.com/openai/CLIP.git,Contrastive Language-Image Pretraining,,3644
0,https://github.com/h2non/imaginary.git,"Fast, simple, scalable, Docker-ready HTTP microservice for high-level image processing","image,image-processing,resize-images,libvips,crop-image,microservice,docker,watermark,jpeg,png,webp,gif",3639
0,https://github.com/FLIF-hub/FLIF.git,Free Lossless Image Format,"image-compression,encoder,decoder,flif,lossless-compression-algorithm",3635
0,https://github.com/sallar/github-contributions-chart.git,:octocat: Generate an image of all your Github contributions,"github,contributions,contributions-chart,octocat",3624
0,https://github.com/corna/me_cleaner.git,Tool for partial deblobbing of Intel ME/TXE firmware images,,3612
0,https://github.com/mailru/FileAPI.git,"{""FileAPI — a set of  javascript tools for working with files. Multiupload, drag'n'drop and chunked file upload. Images: crop, resize and auto orientation by EXIF.""}",,3579
0,https://github.com/idealo/imagededup.git,😎 Finding duplicate images made easy!,"image-deduplication,neural-network,tensorflow,hashing,e-commerce,idealo,image-preprocessing,computer-vision",3567
0,https://github.com/pqpo/SmartCropper.git,🔥 A library for cropping image in a smart way that can identify the border and correct the cropped image.    智能图片裁剪框架。自动识别边框，手动调节选区，使用透视变换裁剪并矫正选区；适用于身份证，名片，文档等照片的裁剪。,"smartcropper,hed-net,tensorflow,image-cropper",3556
0,https://github.com/pavelgonchar/colornet.git,Neural Network to colorize grayscale images,,3555
0,https://github.com/hasura/gitkube.git,Build and deploy docker images to Kubernetes using git push,"kubernetes,git,docker,continuous-deployment,ci-cd,k8s,golang,developer-tools",3518
0,https://github.com/ibireme/YYWebImage.git,Asynchronous image loading framework.,,3514
0,https://github.com/blueimp/Gallery.git,"blueimp Gallery is a touch-enabled, responsive and customizable image & video gallery, carousel and lightbox, optimized for both mobile and desktop web browsers. It features swipe, mouse and keyboard navigation, transition effects, slideshow functionality, fullscreen support and on-demand content loading.",,3511
0,https://github.com/imazen/imageflow.git,"High-performance image manipulation for web servers. Includes imageflow_server, imageflow_tool, and libimageflow","image-server,image-compression,imagemagick,image-manipulation,tool,lib",3509
0,https://github.com/zhixuhao/unet.git,unet for image segmentation,"unet,keras,segmentation",3486
0,https://github.com/awentzonline/image-analogies.git,Generate image analogies using neural matching and blending.,,3476
0,https://github.com/tinymind/LSUnusedResources.git,A Mac App to find unused images and resources in XCode project.,"xcode,unused-resources,unused",3457
0,https://github.com/Yummypets/YPImagePicker.git,📸 Instagram-like image picker & filters for iOS,"imagepicker,picker,photo,video,swift,ios,filter,instagram,gallery,picture,camera,library,image-picker,ypimagepicker",3428
0,https://github.com/lucidrains/deep-daze.git,"{""Simple command line tool for text to image generation using OpenAI's CLIP and Siren (Implicit neural representation network). Technique was originally created by https://twitter.com/advadnoun""}","artificial-intelligence,deep-learning,transformers,siren,implicit-neural-representation,text-to-image,multi-modality",3361
0,https://github.com/containers/skopeo.git,"Work with remote images registries - retrieving information, images, signing content",,3360
0,https://github.com/microsoft/VoTT.git,Visual Object Tagging Tool: An electron app for building end to end Object Detection Models from Images and Videos. ,"cntk,video-tagging,deep-learning,object-detection,labeling,detection,tagging,taggingtools,imagetagger,image-tagging,detection-model,tensorflow-object-detection-api,annotation-tool,image-annotation",3317
0,https://github.com/genuinetools/img.git,"Standalone, daemon-less, unprivileged Dockerfile and OCI compatible container image builder.","docker,buildkit,runc,rootless,containers,cli,linux,opencontainers",3298
0,https://github.com/mikf/gallery-dl.git,Command-line program to download image galleries and collections from several image hosting sites,"image,gallery,downloader,pixiv,exhentai,danbooru,deviantart,tumblr,flickr",3287
0,https://github.com/stereobooster/react-ideal-image.git,🖼️ An Almost Ideal React Image Component,,3284
0,https://github.com/awslabs/autogluon.git,"AutoGluon: AutoML for Text, Image, and Tabular Data","automl,machine-learning,data-science,deep-learning,ensemble-learning,image-classification,computer-vision,natural-language-processing,structured-data,object-detection,gluon,mxnet,transfer-learning,pytorch,automated-machine-learning,scikit-learn,autogluon,tabular-data,neural-architecture-search,hyperparameter-optimization",3258
0,https://github.com/slacka/WoeUSB.git,"{"" WoeUSB is a simple tool that enable you to create your own usb stick windows installer from an iso image or a real DVD. It is a fork of Congelli501's WinUSB.""}",,3238
0,https://github.com/kennethcachia/background-check.git,Automatically switch to a darker or a lighter version of an element depending on the brightness of images behind it.,,3237
0,https://github.com/PaddlePaddle/PaddleGAN.git,"PaddlePaddle GAN library, including lots of interesting applications like First-Order motion transfer,  wav2lip, picture repair, image editing, photo2cartoon, image style transfer, and so on.","gan,cyclegan,pix2pix,super-resolution,image-generation,image-editing,motion-transfer,photo2cartoon,first-order-model,psgan,resolution,wav2lip",3203
0,https://github.com/jonom/jquery-focuspoint.git,"{""jQuery plugin for 'responsive cropping'. Dynamically crop images to fill available space without cutting out the image's subject. Great for full-screen images.""}",,3200
0,https://github.com/whalebrew/whalebrew.git,"Homebrew, but with Docker images","docker,package-manager,homebrew,whalebrew",3186
0,https://github.com/anthonynsimon/bild.git,Image processing algorithms in pure Go,"algorithm,parallelism,histogram,image-processing,signal-processing,effects,image-editing,go,concurrency,resize",3181
0,https://github.com/spatie/browsershot.git,"Convert html to an image, pdf or string","php,phantomjs,screenshot,hacktoberfest",3176
0,https://github.com/hexops/dockerfile.git,Dockerfile best-practices for writing production-worthy Docker images.,"dockerfile,uids,kubernetes,containers,oci",3171
0,https://github.com/JamieMason/ImageOptim-CLI.git,Make optimisation of images part of your automated build process,"imageoptim,image-optimisation,jpegmini,pngquant,imagealpha,advpng,compress,gifsicle,jpegoptim,jpegtran,optipng,pngcrush,pngout,performance,site-speed,webperf,optimize",3130
0,https://github.com/forwardemail/email-templates.git,":mailbox: Create, preview, and send custom email templates for Node.js. Highly configurable and supports automatic inline CSS, stylesheets, embedded images and fonts, and much more!","nodejs,email,templates,template-engine,juice,pug,ejs,custom,node,inline,css,inline-css,responsive,template,nodemailer,postmark,mandrill,sendgrid,mailchimp,webresource",3127
0,https://github.com/nextcloud/docker.git,⛴ Docker image of Nextcloud,"nextcloud,docker,open-source,docker-image",3120
0,https://github.com/amulyakhare/TextDrawable.git,This light-weight library provides images with letter/text like the Gmail app. It extends the Drawable class thus can be used with existing/custom/network ImageView classes. Also included is a fluent interface for creating drawables and a customizable ColorGenerator.,,3109
0,https://github.com/RH12503/triangula.git,Generate high-quality triangulated art from images.,"triangula,triangles,evolutionary-algorithms,evolutionary-art,genetic-algorithm,gui,generative-art,golang,art,go",3094
0,https://github.com/OpenDroneMap/ODM.git,"A command line toolkit to generate maps, point clouds, 3D models and DEMs from drone, balloon or kite images. 📷","point-cloud,photogrammetry,drone,uas,structure-from-motion,aerial-imagery",3075
0,https://github.com/JuanPotato/Legofy.git,Make images look as if they are made out of 1x1 LEGO blocks,,3033
0,https://github.com/chrissimpkins/Crunch.git,Insane(ly slow but wicked good) PNG image optimization,"png,png-compression,compression,image-quality,image-processing,images,image,image-compression,pngquant,zopflipng,macos,lossy,lossy-compression",3005
0,https://github.com/lovetuzitong/MultiImageSelector.git,Deprecated -- Image selector for Android device. Support single choice and multi-choice.,,3001
0,https://github.com/fengyuanchen/compressorjs.git,JavaScript image compressor.,"javascript,image-compression,image-compressor,file-upload",2976
0,https://github.com/BeauNouvelle/FaceAware.git,An extension that gives UIImageView the ability to focus on faces within an image.,"swift,ios,uiimageview,extension,cocoapods,carthage,detect-faces,photos,face-detection,hacktoberfest",2965
0,https://github.com/soruly/trace.moe.git,Anime Scene Search by Image,"anime,lire,solr,visual-search,image-retrieval,cbir,opencv,image-search",2963
0,https://github.com/k4yt3x/video2x.git,"A lossless video/GIF/image upscaler achieved with waifu2x, Anime4K, SRMD and RealSR. Started in Hack the Valley 2, 2018.","machine-learning,waifu2x,python,video-enlarger,upscaling,video,anime4k,waifu2x-caffe,waifu2x-converter-cpp,waifu2x-ncnn-vulkan,srmd-ncnn-vulkan,anime4kcpp,qt5,super-resolution,neuronal-network,srmd,ncnn,vulkan",2962
0,https://github.com/jathu/UIImageColors.git,Fetches the most dominant and prominent colors from an image.,"uiimage,uicolor,ios,itunes",2935
0,https://github.com/osixia/docker-openldap.git,A docker image to run OpenLDAP 🐳,"docker,openldap,docker-image,ldap-server,ldap-database,ldap",2910
0,https://github.com/lucidrains/DALLE-pytorch.git,"{""Implementation / replication of DALL-E, OpenAI's Text to Image Transformer, in Pytorch""}","artificial-intelligence,deep-learning,attention-mechanism,text-to-image,transformers,multi-modal",2909
0,https://github.com/ryankiros/neural-storyteller.git,A recurrent neural network for generating little stories about images,,2906
0,https://github.com/edmodo/cropper.git,Android widget for cropping and rotating an image.,,2886
0,https://github.com/docker-library/php.git,Docker Official Image packaging for PHP,,2882
0,https://github.com/dotnet/dotnet-docker.git,Docker images for .NET Core and the .NET Core Tools.,,2869
