,Description,Category,Meta_Url,Source Code,Repository,Languages
0, The LabsMobile Credit Inquiry Python Sample Code by LabsMobile demonstrates how to access credit inquiries. Developers can import URL requests to receive responses in return.,"Messaging, Campaigns, Mobile, Telephony",https://www.programmableweb.com/sample-source-code/labsmobile-credit-inquiry-python-sample-code-labsmobile,http://www.labsmobile.com/en/api-sms/code-examples/python,,Python
1," The LabsMobile Credit Inquiry VB Sample Code by LabsMobile demonstrates developers how to access credit inquiries. It provides web client, URL as string, and stream reader.","Messaging, Campaigns, Mobile, Telephony",https://www.programmableweb.com/sample-source-code/labsmobile-credit-inquiry-vb-sample-code-labsmobile,http://www.labsmobile.com/en/api-sms/code-examples/vbnet,,Visual Basic
2, The LabsMobile Send SMS VB Sample Code by LabsMobile presents how to send a message. It provides code that shows a sample message with baseURL as the string.,"Messaging, Campaigns, Mobile, Telephony",https://www.programmableweb.com/sample-source-code/labsmobile-send-sms-vb-sample-code-labsmobile,http://www.labsmobile.com/en/api-sms/code-examples/vbnet,,Visual Basic
3," The LabsMobile Credit Inquiry CSharp Sample Code by LabsMobile presents developers how to access credit inquiries. Resources include web client, base URL, and query string.","Messaging, Campaigns, Mobile, Telephony",https://www.programmableweb.com/sample-source-code/labsmobile-credit-inquiry-csharp-sample-code-labsmobile,http://www.labsmobile.com/en/api-sms/code-examples/csharp,,C#
4," The LabsMobile Send SMS CSharp Sample Code by LabsMobile demonstrates how to send a message. It includes web client, user agent, and example message.","Messaging, Campaigns, Mobile, Telephony",https://www.programmableweb.com/sample-source-code/labsmobile-send-sms-csharp-sample-code-labsmobile-0,http://www.labsmobile.com/en/api-sms/code-examples/csharp,,C#
5, The LabsMobile Credit Inquiry CPlus Sample Code by LabsMobile demonstrates how to access credit inquiries. It provides code to open website and format website HTML.,"Messaging, Campaigns, Mobile, Telephony",https://www.programmableweb.com/sample-source-code/labsmobile-credit-inquiry-cplus-sample-code-labsmobile,http://www.labsmobile.com/en/api-sms/code-examples/cplusplus,,C++
6," The GoodData Java Sample Code by GoodData is an application that demonstrates collections, notifications, and account management.","Enterprise, Analytics, Business",https://www.programmableweb.com/sample-source-code/gooddata-java-sample-code-gooddata,https://github.com/gooddata/gooddata-java/tree/master/src/test,,Java
7, The GoodData JavaScript Sample Code by GoodData is a template application which developers can use to build applications that utilize the GoodData API.,"Enterprise, Analytics, Business",https://www.programmableweb.com/sample-source-code/gooddata-javascript-sample-code-gooddata,https://github.com/gooddata/gooddata-js/tree/master/examples,,JavaScript
8," The GoodData Ruby Sample Code by GoodData offers several implementations for dashboards, data permissions, advertisements, blueprints, and reports.","Enterprise, Analytics, Business",https://www.programmableweb.com/sample-source-code/gooddata-ruby-sample-code-gooddata,https://github.com/gooddata/gooddata-ruby-examples,,Ruby
9, The Cidaas JavaScript Sample Code by Cidaas demonstrates how to register the event listener for user login methods.,"Registration, Cloud, Identity",https://www.programmableweb.com/sample-source-code/cidaas-javascript-sample-code-cidaas,https://github.com/Cidaas/cidaas-sdk-js#usage,,JavaScript
10," The Cidaas iOS Sample Code by Cidaas demonstrates how to setup Cidaas' login control, and how to retrieve information from access Token.","Registration, Cloud, Identity",https://www.programmableweb.com/sample-source-code/cidaas-ios-sample-code-cidaas,https://github.com/Cidaas/cidaas-sdk-ios-example,,Swift
11," The Cidaas Android Sample Code by Cidaas is an implementation that retrieves user profiles, and shows how to setup authenticated calls.","Registration, Cloud, Identity",https://www.programmableweb.com/sample-source-code/cidaas-android-sample-code-cidaas,https://github.com/Cidaas/cidaas-sdk-android/tree/master/CidaasSDKExample,,Java
12, The LabsMobile Send SMS CSharp Sample Code by LabsMobile demonstrates how to send a message. It includes code to open a website and format website HTML.,"Messaging, Campaigns, Mobile, Telephony",https://www.programmableweb.com/sample-source-code/labsmobile-send-sms-csharp-sample-code-labsmobile,http://www.labsmobile.com/en/api-sms/code-examples/cplusplus,,C++
13," The LabsMobile Credit Inquiry C Sample Code by LabsMobile presents how to request information about credit. It includes URL, request, and response.","Messaging, Campaigns, Mobile, Telephony",https://www.programmableweb.com/sample-source-code/labsmobile-credit-inquiry-c-sample-code-labsmobile,http://www.labsmobile.com/en/api-sms/code-examples/c,,C
14, The LabsMobile Send SMS C Sample Code by LabsMobile presents how to send a message. Code available to send and receive a status code.,"Messaging, Campaigns, Mobile, Telephony",https://www.programmableweb.com/sample-source-code/labsmobile-send-sms-c-sample-code-labsmobile,http://www.labsmobile.com/en/api-sms/code-examples/c,,C
15, The LabsMobile Credit Inquiry PHP Sample Code by LabsMobile demonstrates how to create an inquiry for credit information. Responses are available in XML data.,"Messaging, Campaigns, Mobile, Telephony",https://www.programmableweb.com/sample-source-code/labsmobile-credit-inquiry-php-sample-code-labsmobile,http://www.labsmobile.com/en/api-sms/code-examples/php,,PHP
16, The LabsMobile Send SMS PHP Sample Code by LabsMobile demonstrates how to send a message. It includes an SMS example with a few lines of code.,"Messaging, Campaigns, Mobile, Telephony",https://www.programmableweb.com/sample-source-code/labsmobile-send-sms-php-sample-code-labsmobile,http://www.labsmobile.com/en/api-sms/code-examples/php,,PHP
17, The LabsMobile Credit Inquiry Java Sample Code by LabsMobile demonstrates how to request credit information. It includes an example of a simple query.,"Messaging, Campaigns, Mobile, Telephony",https://www.programmableweb.com/sample-source-code/labsmobile-credit-inquiry-java-sample-code-labsmobile,http://www.labsmobile.com/en/api-sms/code-examples/java,,Java
18," The LabsMobile Send SMS Java Sample Code by LabsMobile demonstrates how to send a message. It includes HTTP connection example, input inline, and response code.","Messaging, Campaigns, Mobile, Telephony",https://www.programmableweb.com/sample-source-code/labsmobile-send-sms-java-sample-code-labsmobile,http://www.labsmobile.com/en/api-sms/code-examples/java,,Java
19," The LabsMobile iOS Sample Code by LabsMobile can be downloaded for initial development. In the same site, developers can find the SDK and additional Android mobile resources.","Messaging, Mobile, Telephony",https://www.programmableweb.com/sample-source-code/labsmobile-ios-sample-code-labsmobile,http://www.labsmobile.com/en/api-sms/plugins-and-extensions/ios,,Objective-C
20," The LabsMobile Android Sample Code by LabsMobile is available for download for initial development. In the same site, developers can find the SDK and additional iOS mobile resources.","Messaging, Mobile, Telephony",https://www.programmableweb.com/sample-source-code/labsmobile-android-sample-code-labsmobile,http://www.labsmobile.com/en/api-sms/plugins-and-extensions/android,,Java
21," The CLX Python Sample Code by CLX demonstrates how to interact with the HTTP REST API. Developers can send batches, fetch batches, and list batches via XMS.","Messaging, Cloud, Internet of Things, Voice",https://www.programmableweb.com/sample-source-code/clx-python-sample-code-clx,https://clxcommunications.github.io/sdk-xms-python/tutorial.html,,Python
22, The CLX PHP Sample Code by CLX presents developers how to interact with the HTTP REST API. It provides code to sending batches via XMS.,"Messaging, Cloud, Internet of Things, Voice",https://www.programmableweb.com/sample-source-code/clx-php-sample-code-clx,https://clxcommunications.github.io/sdk-xms-php/classes/Clx.Xms.Tutorial.html,,PHP
23," The CLX Java Sample Code by CLX presents how to interact with the HTTP REST API, using the SDK. It demonstrates how to send batches via XMS.","Messaging, Cloud, Internet of Things, Voice",https://www.programmableweb.com/sample-source-code/clx-java-sample-code-clx,https://clxcommunications.github.io/sdk-xms-java/tutorial.html,,Java
24," The Semaphore .NET Sample Code by Semaphore presents how to connect with the API. It provides code to send messages, retrieve messages, and access account.","Messaging, Telephony",https://www.programmableweb.com/sample-source-code/semaphore-net-sample-code-semaphore,https://semaphore.co/docs,,.Net
25," The Semaphore Python Sample Code by Semaphore demonstrates how to connect with the API. It provides code to send messages, retrieve messages, and access account.","Messaging, Telephony",https://www.programmableweb.com/sample-source-code/semaphore-python-sample-code-semaphore,https://semaphore.co/docs,,Python
26," The Semaphore Ruby Sample Code by Semaphore presents how to connect with the API. It provides code to send messages, retrieve messages, and access account.","Messaging, Telephony",https://www.programmableweb.com/sample-source-code/semaphore-ruby-sample-code-semaphore,https://semaphore.co/docs,,Ruby
27," The Semaphore PHP Sample Code by Semaphore demonstrates how to connect with the API. It provides code to send messages, retrieve messages, and access account.","Messaging, Telephony",https://www.programmableweb.com/sample-source-code/semaphore-php-sample-code-semaphore,https://semaphore.co/docs,,PHP
28, Generate a MEME programmatically using the PixLab Rest API.,"Meme, API",https://www.programmableweb.com/sample-source-code/pixlab-programming-memes-python-sample-code-symisc-systems,https://github.com/symisc/pixlab,https://github.com/symisc/pixlab/blob/master/python/make_meme.py,Python
29, Mimic the two famous Snapchat filters: The flower crown &amp; the dog facial parts with the help of the PixLab (https://pixlab.io) API.,"API, Artificial Intelligence",https://www.programmableweb.com/sample-source-code/pixlab-python-mimic-snapchat-filters-sample-code,,https://gist.github.com/symisc/b11b38ffea4feb3a3f3299e555d72358,Python
30, The API.AI Webhook JavaScript Sample Code by api.ai shows developers how to implement webhook concepts that return appropriate responses from JSON requests or query endpoints.,Natural Language Processing,https://www.programmableweb.com/sample-source-code/apiai-webhook-javascript-sample-code-apiai,https://github.com/api-ai/apiai-webhook-sample,,JavaScript
31, The Picovico PHP Sample Code by Picovico provides demonstrations for integrating the Picovico API in video apps using the PHP language.,"Video, Images",https://www.programmableweb.com/sample-source-code/picovico-php-sample-code-picovico,https://github.com/picovico/php-sdk/tree/master/examples,,PHP
32, The Picovico Python Sample Code by Picovico provides demonstrations for integrating the Picovico API in video apps using the Python language.,"Video, Images",https://www.programmableweb.com/sample-source-code/picovico-python-sample-code-picovico,https://github.com/picovico/python-sdk/tree/master/examples,,Python
33, The OCR.APIXML.NET C# Sample Code by Pastebin shows how to interact with the OCR.APIXML API using the C# language. Its deployment requires installation of OCR.APIXML.NET in Nuget package manager.,"Graphics, OCR",https://www.programmableweb.com/sample-source-code/ocrapixmlnet-c-sample-code-pastebin,https://pastebin.com/Q5nZ91sy,,".Net, C#"
34, The OCR.APIXML.NET PHP Sample Code by Pastebin shows how to interact with the OCR.APIXML API using the PHP language.,"Graphics, OCR",https://www.programmableweb.com/sample-source-code/ocrapixmlnet-php-sample-code-pastebin,https://pastebin.com/9rzwjTJM,,PHP
35, The Beyond Verbal C# Sample Code by Beyond Verbal is a guideline for interacting with the Beyond Verbal API using the C# language to build applications.,"Analytics, Data",https://www.programmableweb.com/sample-source-code/beyond-verbal-c-sample-code-beyond-verbal,https://github.com/BeyondVerbal-V4/Charp-analysis-sample,,C#
36, The Beyond Verbal JavaScript Sample Code by Beyond Verbal is a guideline for interacting with the Beyond Verbal API using the JavaScript language to build web applications.,"Analytics, Data",https://www.programmableweb.com/sample-source-code/beyond-verbal-javascript-sample-code-beyond-verbal,https://github.com/BeyondVerbal-V4/JavaScript-Samples,,JavaScript
37," The allmysms Visual Basic Sample Code by allmysms demonstrates how to interact with the API to access message features. Resources include login, API Key, and message inbox.","Messaging, Telephony",https://www.programmableweb.com/sample-source-code/allmysms-visual-basic-sample-code-allmysms,https://www.allmysms.com/en/api-sms/http/,,Visual Basic
38, The allmysms C# Sample Code by allmysms presents how to interact with the API to access message features. Resources include login and API Key to test sending SMS.,"Messaging, Telephony",https://www.programmableweb.com/sample-source-code/allmysms-csharp-sample-code-allmysms,https://www.allmysms.com/en/api-sms/http/,,C#
39," The allmysms Ruby Sample Code by allmysms presents how to interact with the API to access message features. Resources include login, API Key, and SMS data.","Messaging, Telephony",https://www.programmableweb.com/sample-source-code/allmysms-ruby-sample-code-allmysms,https://www.allmysms.com/en/api-sms/http/,,Ruby
40," The allmysms Python Sample Code by allmysms demonstrates how to interact with the API to access message features. It includes message status after send, an example of XML flows, and example of JSON flows.","Messaging, Telephony",https://www.programmableweb.com/sample-source-code/allmysms-python-sample-code-allmysms,https://www.allmysms.com/en/api-sms/http/,,Python
41, The allmysms C Sample Code by allmysms demonstrates how to interact with the API to access message features. Some words are written in the French language.,"Messaging, Telephony",https://www.programmableweb.com/sample-source-code/allmysms-c-sample-code-allmysms,https://www.allmysms.com/en/api-sms/http/,,C
42," The allmysms Java Sample Code by allmysms demonstrates how to interact with the API to access message features. Resources include Java XML parses, login, and API Key.","Messaging, Telephony",https://www.programmableweb.com/sample-source-code/allmysms-java-sample-code-allmysms,https://www.allmysms.com/en/api-sms/http/,,Java
43," The allmysms .NET Sample Code by allmysms presents how to interact with the API to access message features. It includes login, API Key, URI, and string data.","Messaging, Telephony",https://www.programmableweb.com/sample-source-code/allmysms-net-sample-code-allmysms,https://www.allmysms.com/en/api-sms/http/,,.Net
44," The allmysms PHP Sample Code by allmysms demonstrates how to interact with the API to access message features. It includes URL, login, API Key, message, sender, and SMS data.","Messaging, Telephony",https://www.programmableweb.com/sample-source-code/allmysms-php-sample-code-allmysms,https://www.allmysms.com/en/api-sms/http/,,PHP
45, The Twizo Verification PHP Sample Code by Twizo demonstrates how to verify a message via API to be read by the console.,"Authentication, Security, Verification",https://www.programmableweb.com/sample-source-code/twizo-verification-php-sample-code-twizo,https://github.com/twizoapi/lib-api-php/blob/master/examples/verification.php,,PHP
46, The Twizo SMS PHP Sample Code by Twizo presents how to send a message to the API to be read by the console.,"Authentication, Security, Verification",https://www.programmableweb.com/sample-source-code/twizo-sms-php-sample-code-twizo,https://github.com/twizoapi/lib-api-php/blob/master/examples/sms.php,,PHP
47, The Twizo Number Lookup PHP Sample Code by Twizo presents how to find a number via API to be read by the console.,"Authentication, Security, Verification",https://www.programmableweb.com/sample-source-code/twizo-number-lookup-php-sample-code-twizo,https://github.com/twizoapi/lib-api-php/blob/master/examples/numberlookup.php,,PHP
48, The Twizo Balance PHP Sample Code by Twizo demonstrates how to retrieve balance with few words of code. Additional examples are available at https://github.com/twizoapi/lib-api-php/tree/master/examples,"Authentication, Security, Verification",https://www.programmableweb.com/sample-source-code/twizo-balance-php-sample-code-twizo,https://github.com/twizoapi/lib-api-php/blob/master/examples/balance_get.php,,PHP
49, The Twizo Backup Code PHP Sample Code by Twizo presents how to create backup codes. It includes callbacks that send message and status.,"Authentication, Security, Verification",https://www.programmableweb.com/sample-source-code/twizo-backup-code-php-sample-code-twizo,https://github.com/twizoapi/lib-api-php/blob/master/examples/backupcode_create.p...,,PHP
50, The Twizo Verification Go Sample Code by Twizo presents how to verify a number via API. It includes code to retrieve the status of a number.,"Authentication, Security, Verification",https://www.programmableweb.com/sample-source-code/twizo-verification-go-sample-code-twizo,https://github.com/twizoapi/lib-api-go/tree/master/examples/verification,,Go
51, The Twizo SMS Go Sample Code by Twizo presents how to interact with the API to integrate messages into applications. Developers can create polls to retrieve desired results.,"Authentication, Security, Verification",https://www.programmableweb.com/sample-source-code/twizo-sms-go-sample-code-twizo,https://github.com/twizoapi/lib-api-go/tree/master/examples/sms,,Go
52," The Twizo Number Lookup Go Sample Code by Twizo demonstrates how to find a number via API. It provides API Key, and callbacks that retrieve message status.","Authentication, Security, Verification",https://www.programmableweb.com/sample-source-code/twizo-number-lookup-go-sample-code-twizo,https://github.com/twizoapi/lib-api-go/tree/master/examples/numberlookup,,Go
53, The Beyond Verbal NodeJS Sample Code by Beyond Verbal is a guideline for interacting with the Beyond Verbal API using the NodeJS language to build web applications.,"Analytics, Data",https://www.programmableweb.com/sample-source-code/beyond-verbal-nodejs-sample-code-beyond-verbal,https://github.com/BeyondVerbal-V4/Node.js-sample,,Node.js
54, The Beyond Verbal Objective-C Sample Code by Beyond Verbal is a guideline for interacting with the Beyond Verbal API using the Objective-C language to build iOS applications.,"Analytics, Data",https://www.programmableweb.com/sample-source-code/beyond-verbal-objective-c-sample-code-beyond-verbal,https://github.com/BeyondVerbal-V4/iOS_Sample,,Objective-C
55, The Beyond Verbal Java Sample Code by Beyond Verbal is a guideline for interacting with the Beyond Verbal API using the Java language to build Android applications.,"Analytics, Data",https://www.programmableweb.com/sample-source-code/beyond-verbal-java-sample-code-beyond-verbal,https://github.com/BeyondVerbal-V4/Android_SampleV2,,Java
56, The Beyond Verbal Python Sample Code by Beyond Verbal is a guideline for interacting with the Beyond Verbal API using the Python language.,"Analytics, Data",https://www.programmableweb.com/sample-source-code/beyond-verbal-python-sample-code-beyond-verbal,https://github.com/BeyondVerbal-V4/Python,,Python
57, The ShopGun JavaScript Sample Code by ShopGun demonstrates how to make a simple request to the GraphQL API.,"Sales, Catalogs",https://www.programmableweb.com/sample-source-code/shopgun-javascript-sample-code-shopgun,https://github.com/shopgun/shopgun-js-sdk#graphkit,,JavaScript
58, The ShopGun iOS Sample Code by ShopGun demonstrates how to use the ShopGun GraphQL platform with a few examples. The project covers methods for catalog listing.,"Sales, Catalogs",https://www.programmableweb.com/sample-source-code/shopgun-ios-sample-code-shopgun,https://github.com/shopgun/shopgun-ios-sdk/tree/master/ETA-SDK%20Example,,Objective-C
59," The ShopGun Android Sample Code by ShopGun is a demo application that demonstrates offer views, catalog viewer, and listing.","Sales, Catalogs",https://www.programmableweb.com/sample-source-code/shopgun-android-sample-code-shopgun,https://github.com/shopgun/shopgun-android-sdk/tree/master/shopGunSdkDemo,,Java
60, The Sparrow SMS Credits C# Sample Code by Sparrow SMS presents developers how to set request parameters for incoming texts. It includes authentication token and endpoint in V2.,"Messaging, Asia, Text",https://www.programmableweb.com/sample-source-code/sparrow-sms-credits-c-sample-code-sparrow-sms,http://sparrowsms.readthedocs.io/en/latest/examples_credits/,,C#
61, The Sparrow SMS Credits Python Sample Code by Sparrow SMS demonstrates how to set request parameters for incoming texts. Token provided along with the endpoint in V2.,"Messaging, Asia, Text",https://www.programmableweb.com/sample-source-code/sparrow-sms-credits-python-sample-code-sparrow-sms,http://sparrowsms.readthedocs.io/en/latest/examples_credits/,,Python
62, The Sparrow SMS Credits PHP Sample Code by Sparrow SMS demonstrates how to set request parameters for incoming texts with its endpoint in version 2. It includes authentication token.,"Messaging, Asia, Text",https://www.programmableweb.com/sample-source-code/sparrow-sms-credits-php-sample-code-sparrow-sms,http://sparrowsms.readthedocs.io/en/latest/examples_credits/,,PHP
63, The Sparrow SMS Incoming PHP Sample Code by Sparrow SMS demonstrates how to set request parameters for incoming texts. Developers can send back a message to Sparrow with 160 characters as max.,"Messaging, Asia, Text",https://www.programmableweb.com/sample-source-code/sparrow-sms-incoming-php-sample-code-sparrow-sms,http://sparrowsms.readthedocs.io/en/latest/examples_incoming/,,PHP
64, The Sparrow SMS Outgoing C# Sample Code by Sparrow SMS demonstrates how to import requests to send a message. It includes endpoint in version 2 and token as the authentication method.,"Messaging, Asia, Text",https://www.programmableweb.com/sample-source-code/sparrow-sms-outgoing-c-sample-code-sparrow-sms,http://sparrowsms.readthedocs.io/en/latest/examples_outgoing/,,C#
65, The Sparrow SMS Outgoing Python Sample Code by Sparrow SMS demonstrates developers how to send messages via API. It includes endpoint in version 2 and token as the authentication method.,"Messaging, Asia, Text",https://www.programmableweb.com/sample-source-code/sparrow-sms-outgoing-python-sample-code-sparrow-sms,http://sparrowsms.readthedocs.io/en/latest/examples_outgoing/,,Python
66, The Sparrow SMS Outgoing PHP Sample Code by Sparrow SMS demonstrates how to send messages with a few lines of code. It includes endpoint in version 2 and token as the authentication method.,"Messaging, Asia, Text",https://www.programmableweb.com/sample-source-code/sparrow-sms-outgoing-php-sample-code-sparrow-sms,http://sparrowsms.readthedocs.io/en/latest/examples_outgoing/,,PHP
67, The OpenMarket SMS PHP Sample Code by OpenMarket SMS is part of the JAR file package available for download. Additional resources include source code and documentation in HTML pages.,"Messaging, Mobile, Smartphone, Telephony",https://www.programmableweb.com/sample-source-code/openmarket-sms-php-sample-code-openmarket-sms,https://docs.openmarket.com/Content/devguides/sdks.htm,,PHP
68, The OpenMarket SMS Java Sample Code by OpenMarket SMS is part of the JAR file package available for download. Additional resources include source code and a JavaDoc user guide.,"Messaging, Mobile, Smartphone, Telephony",https://www.programmableweb.com/sample-source-code/openmarket-sms-java-sample-code-openmarket-sms,https://docs.openmarket.com/Content/devguides/sdks.htm,,Java
69," The BurstSMS .NET Sample Code by BurstSMS demonstrates initial interaction with the API to implement messaging into mobile devices. The project includes an example in Visual Studio, using a NuGet package to send an SMS.","Messaging, Mobile, Smartphone",https://www.programmableweb.com/sample-source-code/burstsms-net-sample-code-burstsms,https://support.burstsms.com/hc/en-us/articles/203105527-Sample-NET-App,,.Net
70, The Sinch Video iOS Sample Code by Sinch demonstrates how to add video to a call. Synchronous and asynchronous options available.,"Telephony, Messaging, Mobile, Verification, Video, Voice",https://www.programmableweb.com/sample-source-code/sinch-video-ios-sample-code-sinch,https://www.sinch.com/docs/video/ios/,http://download.sinch.com/docs/iOS/latest/reference/html/index.html,Objective-C
