,Description,Category,Meta_Url,Source Code,Repository,Languages
0," The Google Calendar Android Sample Code demonstrates how to query for calendars, attendees, and reminders. Developers can also insert, update, and delete operations on calendar events.",Calendars,https://www.programmableweb.com/sample-source-code/google-calendar-android-sample-code,https://developer.android.com/guide/topics/providers/calendar-provider,,Java
1," The Google Calendar Go Sample Code demonstrates how to request a token from the web, then returns the retrieved token to access a list of the next 10 events from the primary calendar.",Calendars,https://www.programmableweb.com/sample-source-code/google-calendar-go-sample-code,https://github.com/gsuitedevs/go-samples/blob/master/calendar/quickstart/quickst...,,Go
2, The Google Calendar Objective-C Sample Code demonstrates how to list the next 10 events from the primary calendar. It includes CocoaPods dependencies.,Calendars,https://www.programmableweb.com/sample-source-code/google-calendar-objective-c-sample-code,https://github.com/google/google-api-objectivec-client-for-rest/tree/master/Exam...,,Objective-C
3, The Google Calendar Java Sample Code demonstrates how to list the next 10 events from the primary calendar.,Calendars,https://www.programmableweb.com/sample-source-code/google-calendar-java-sample-code,https://github.com/gsuitedevs/java-samples/blob/master/calendar/quickstart/src/m...,,Java
4, The Google Calendar JavaScript Sample Code demonstrates how to start DateTime of the next ten events in the authorized user's calendar.,Calendars,https://www.programmableweb.com/sample-source-code/google-calendar-javascript-sample-code,https://github.com/gsuitedevs/browser-samples/blob/master/calendar/quickstart/in...,,JavaScript
5," The Google Calendar Node.js Sample Code demonstrates how to return the next 10 events on the user's primary calendar, after authentication and API calls.",Calendars,https://www.programmableweb.com/sample-source-code/google-calendar-nodejs-sample-code,https://github.com/gsuitedevs/node-samples/blob/master/calendar/quickstart/index...,,Node.js
6, The Google Calendar PHP Sample Code returns the next 10 events on the user's calendar after constructing a service object.,Calendars,https://www.programmableweb.com/sample-source-code/google-calendar-php-sample-code,https://github.com/gsuitedevs/php-samples/blob/master/calendar/quickstart/quicks...,,PHP
7, The Google Calendar Python Sample Code provides a basic usage of the Google Calendar API. It creates a Google Calendar API service object and outputs a list of the next 10 events on the user's calendar.,Calendars,https://www.programmableweb.com/sample-source-code/google-calendar-python-sample-code,https://github.com/gsuitedevs/python-samples/blob/master/calendar/quickstart/qui...,,Python
8, The Google Calendar Ruby Sample Code demonstrates how to initialize the API to fetch the next 10 events for the user.,Calendars,https://www.programmableweb.com/sample-source-code/google-calendar-ruby-sample-code,https://github.com/gsuitedevs/ruby-samples/blob/master/calendar/quickstart/quick...,,Ruby
9, The Unsplash Ruby Sample Code demonstrates how to access the API. It includes a configuration to work with the gem by using the application ID and secret.,"Photos, Images",https://www.programmableweb.com/sample-source-code/unsplash-ruby-sample-code,https://github.com/unsplash/unsplash_rb,,Ruby
10, The Unsplash PHP Sample Code demonstrates how to access the API. It includes access token storage for future use.,"Photos, Images",https://www.programmableweb.com/sample-source-code/unsplash-php-sample-code,https://github.com/unsplash/unsplash-php/blob/master/examples/oauth-flow.php,,PHP
11, The Gyazo JavaScript Sample Code demonstrates how to access user media via navigator and window URL.,"Screenshots, Images",https://www.programmableweb.com/sample-source-code/gyazo-javascript-sample-code,https://github.com/gyazo/browser-gyazo-upload/blob/master/example/example.js,,JavaScript
12, The Gyazo Ruby Sample Code uses Sinatra https://github.com/doorkeeper-gem/doorkeeper-sinatra-client. It demonstrates how to setup environment variables to make the client work.,"Screenshots, Images",https://www.programmableweb.com/sample-source-code/gyazo-ruby-sample-code,https://github.com/gyazo/api-client-sample,,Ruby
13," The Flickr Ruby Sample Code by cyclotron3k provides examples to interact with the API. It includes OAuth, Sinatra, and Web OAuth.","Photos, Video",https://www.programmableweb.com/sample-source-code/flickr-ruby-sample-code-cyclotron3k,https://github.com/hanklords/flickraw/tree/master/examples,,Ruby
14, The Flickr PHP Sample Code by Dan Coulter demonstrates how to call the 100 most recent public photos. It parses through the pictures and prints out a link to each of them including the owner's name.,"Photos, Video",https://www.programmableweb.com/sample-source-code/flickr-php-sample-code-dan-coulter,https://github.com/dan-coulter/phpflickr/blob/master/example.php,,PHP
15," The Flickr Objective-C Sample Code by Lukhnos provides examples to interact with the API. Includes CocoaPods, OAuth, and SnapandRun.","Photos, Video",https://www.programmableweb.com/sample-source-code/flickr-objective-c-sample-code-lukhnos,https://github.com/lukhnos/objectiveflickr/tree/master/Examples,,Objective-C
16, The Flickr Node.js Sample Code by pomex provides a quick start guide with OAuth authentication for Flickr API keys if a developer uses server-side.,"Photos, Video",https://www.programmableweb.com/sample-source-code/flickr-nodejs-sample-code-pomex,https://www.npmjs.com/package/flickrapi,,Node.js
