,Description,Category,Meta_Url,Source Code,Repository,Languages
0," The Kayako Python Sample Code by Kayako includes an authentication implementation, and demonstrates support ticket search functionality.","Enterprise, Office, Support",https://www.programmableweb.com/sample-source-code/kayako-python-sample-code-kayako,https://github.com/kayako/python-api-library/tree/master/src/kayako/tests,,Python
1," The Kayako Java Sample Code by Kayako demonstrates the help desk capabilities of the Java SDK, and implements an authentication method.","Enterprise, Office, Support",https://www.programmableweb.com/sample-source-code/kayako-java-sample-code-kayako,https://github.com/kayako/java-api-library/tree/master/src/com/kayako/tests,,Java
2, The Kayako .NET Sample Code by Kayako is an application that demonstrates how to retrieve support tickets.,"Enterprise, Office, Support",https://www.programmableweb.com/sample-source-code/kayako-net-sample-code-kayako,https://github.com/kayako/dotnet-api-library/tree/master/src/TestApplication,,.Net
3, The Kayako Android Sample Code by Kayako is a test application that demonstrates the customer service capabilities of the Android SDK.,"Enterprise, Office, Support",https://www.programmableweb.com/sample-source-code/kayako-android-sample-code-kayako,https://github.com/kayako/Kayako-Android-SDK/tree/master/SampleApp,,Java
4, The Payfort Android Sample Code by Payfort presents how to integrate payments into applications. Developers can validate a card with code available on the site.,"Payments, Merchants, Transactions",https://www.programmableweb.com/sample-source-code/payfort-android-sample-code-payfort,https://github.com/payfort/start-android-sdk/tree/master/sample,https://github.com/payfort/start-android-sdk/blob/master/sample/src/androidTest/java/com/payfort/start/sample/CardValidationTest.java,Java
5, The Payfort iOS Sample Code by Payfort demonstrates how to integrate payments into applications. Demo XCode project available.,"Payments, Merchants, Transactions",https://www.programmableweb.com/sample-source-code/payfort-ios-sample-code-payfort,https://github.com/payfort/start-ios-sdk/tree/master/Demo,,Objective-C
6, The Payfort Ruby Sample Code by Payfort presents how to integrate payments into applications. Developers can test a transaction with customer information provided on GitHub.,"Payments, Merchants, Transactions",https://www.programmableweb.com/sample-source-code/payfort-ruby-sample-code-payfort,https://github.com/payfort/start-ruby/blob/master/payfort_start.gemspec,,Ruby
7," The Payfort PHP Sample Code by Payfort demonstrates how to integrate payments into applications. Tests available include capture, card, customer, and refund.","Payments, Merchants, Transactions",https://www.programmableweb.com/sample-source-code/payfort-php-sample-code-payfort,https://github.com/payfort/start-php/tree/master/tests,,PHP
8, The Import.io Chicken and Egg JavaScript Sample Code by Import.io presents how to access the API to integrate data extraction into websites. This example import.io application compares the prices of groceries at supermarkets.,"Data, Extraction, Machine Learning",https://www.programmableweb.com/sample-source-code/importio-chicken-and-egg-javascript-sample-code-importio,https://github.com/import-io/chicken-and-egg,,JavaScript
9, The Import.io XUL JavaScript Sample Code by Import.io demonstrates how to access the API to integrate data extraction into websites. This is an XULrunner example app that shows hover working on OS X.,"Data, Extraction, Machine Learning",https://www.programmableweb.com/sample-source-code/importio-xul-javascript-sample-code-importio,https://github.com/import-io/xul-sample-app,,JavaScript
10, The DeviceAtlas C Sample Code by DeviceAtlas demonstrates how to access detection and recognition features from the API. Developers can download the file from the official site.,"Recognition, Advertising, Analytics, Mobile",https://www.programmableweb.com/sample-source-code/deviceatlas-c-sample-code-deviceatlas,https://deviceatlas.com/resources/download-enterprise-api#c,,C++
11, The DeviceAtlas CPlus Sample Code by DeviceAtlas presents how to access detection and recognition features from the API. It is available for download from the main site.,"Recognition, Advertising, Analytics, Mobile",https://www.programmableweb.com/sample-source-code/deviceatlas-cplus-sample-code-deviceatlas,https://deviceatlas.com/resources/download-enterprise-api#cpp,,C++
12," The Brightcove Player 360 Video Android Sample Code by Brightcove presents how to access the API to integrate a 360 video player into Android applications. With code available, developers can create an object to manage video lifecycle.","Media, Marketing, Social, Video",https://www.programmableweb.com/sample-source-code/brightcove-player-360-video-android-sample-code-brightcove,https://github.com/BrightcoveOS/android-player-samples/tree/master/brightcove-ex...,,Java
13, The Brightcove Player Remote Video Android Sample Code by Brightcove demonstrates how to access the API to integrate a remote media player into Android applications. The code available shows how to use the appcompat plugin.,"Media, Marketing, Social, Video",https://www.programmableweb.com/sample-source-code/brightcove-player-remote-video-android-sample-code-brightcove,https://github.com/BrightcoveOS/android-player-samples/tree/master/brightcove-ex...,,Java
14, The Brightcove Player DVR Live Android Sample Code by Brightcove presents how to access the API to integrate a media player into Android applications. Developers can implement live streaming with code available.,"Media, Marketing, Social, Video",https://www.programmableweb.com/sample-source-code/brightcove-player-dvr-live-android-sample-code-brightcove,https://github.com/BrightcoveOS/ios-player-samples/tree/master/Player/DVRLive,,Java
15, The Brightcove Player UI Customization Android Sample Code by Brightcove demonstrates how to access the API to integrate a media player into Android applications. Developers could improve the user experience by practicing with customized examples.,"Media, Marketing, Social, Video",https://www.programmableweb.com/sample-source-code/brightcove-player-ui-customization-android-sample-code-brightcove,https://github.com/BrightcoveOS/android-player-samples/tree/master/brightcove-pl...,,Java
16, The Brightcove Player Basic Android Sample Code by Brightcove presents how to access the API to integrate a media player into Android applications. Developers can implement the ExoPlayer with code available.,"Media, Marketing, Social, Video",https://www.programmableweb.com/sample-source-code/brightcove-player-basic-android-sample-code-brightcove,https://github.com/BrightcoveOS/android-player-samples/tree/master/brightcove-ex...,,Java
17, The Brightcove Player tvOS DRM Fair Play Sample Code by Brightcove presents how to integrate a media player into applications. Developers can access various versions as references.,"Media, Marketing, Social, Video",https://www.programmableweb.com/sample-source-code/brightcove-player-tvos-drm-fair-play-sample-code-brightcove,https://github.com/CocoaPods/Specs/tree/master/Specs/6/0/2/Brightcove-Player-SDK...,,Objective-C
18, The Brightcove Player tvOS Captions Sample Code by Brightcove demonstrates how to integrate subtitles into applications. Developers can manually populate subtitle data with code available.,"Media, Marketing, Social, Video",https://www.programmableweb.com/sample-source-code/brightcove-player-tvos-captions-sample-code-brightcove,http://docs.brightcove.com/en/perform/mobile-sdks/brightcove-player-sdk-for-ios/...,,Objective-C
19, The Brightcove Player tvOS OnceUX Sample Code by Brightcove presents how API interaction can integrate a plugin into applications. It includes a quick-start guide to obtaining Ad playback information.,"Media, Marketing, Social, Video",https://www.programmableweb.com/sample-source-code/brightcove-player-tvos-onceux-sample-code-brightcove,http://docs.brightcove.com/en/perform/mobile-sdks/brightcove-player-sdk-for-ios/...,,Objective-C
20, The Brightcove Player Freewheel iOS Sample Code by Brightcove demonstrates how API interaction can integrate a player into applications. Performance samples are available as resources.,"Media, Marketing, Social, Video",https://www.programmableweb.com/sample-source-code/brightcove-player-freewheel-ios-sample-code-brightcove,https://github.com/BrightcoveOS/ios-player-samples/tree/master/Freewheel/BasicFr...,,Objective-C
21, The Brightcove Player Omniture iOS Sample Code by Brightcove presents how API interaction can integrate web analytics into applications. It includes configuration and Adobe SDKs as resources.,"Media, Marketing, Social, Video",https://www.programmableweb.com/sample-source-code/brightcove-player-omniture-ios-sample-code-brightcove,https://github.com/BrightcoveOS/ios-player-samples/tree/master/Omniture,,Objective-C
22, The Brightcove Player OUX iOS Sample Code by Brightcove demonstrates how API interaction can integrate a player into applications. Tests available as resources.,"Media, Marketing, Social, Video",https://www.programmableweb.com/sample-source-code/brightcove-player-oux-ios-sample-code-brightcove,https://github.com/BrightcoveOS/ios-player-samples/tree/master/OUX,,Objective-C
