,Description,Category,Meta_Url,Source Code,Repository,Languages
0," The Fulcrum PHP Sample Code demonstrates how to get suppliers, business units, surveys, quotas, statistics for integrating into market research applications.","Marketing, Business",https://www.programmableweb.com/sample-source-code/fulcrum-php-sample-code,https://developer.lucidhq.com/?php#introduction,,PHP
1," The Fulcrum CSharp Sample Code demonstrates developers how to get suppliers, business units, surveys, quotas, statistics for integrating into marketing and data applications.","Marketing, Business",https://www.programmableweb.com/sample-source-code/fulcrum-csharp-sample-code,https://developer.lucidhq.com/?csharp#introduction,,C#
2, The ServiceNow Attachment Service Catalog Python Sample Code demonstrates how to access Service Catalog configuration and actions from within the Service Portal.,Customer Service,https://www.programmableweb.com/sample-source-code/servicenow-attachment-service-catalog-python-sample-code,https://developer.servicenow.com/app.do#!/rest_api_doc?v=jakarta&id=c_ServiceCat...,,Python
3, The ServiceNow Attachment Email Python Sample Code demonstrates how to receive and send email messages using REST architecture.,Customer Service,https://www.programmableweb.com/sample-source-code/servicenow-attachment-email-python-sample-code,https://developer.servicenow.com/app.do#!/rest_api_doc?v=jakarta&id=c_EmailAPI,,Python
4, The ServiceNow Attachment Python Sample Code demonstrates how to upload and query file attachments.Developers can upload or retrieve a single file with each request.,Customer Service,https://www.programmableweb.com/sample-source-code/servicenow-attachment-python-sample-code,https://developer.servicenow.com/app.do#!/rest_api_doc?v=jakarta&id=c_Attachment...,,Python
5, The ServiceNow Aggregate Python Sample Code demonstrates how to compute aggregated statistics about existing table and column data.,Customer Service,https://www.programmableweb.com/sample-source-code/servicenow-aggregate-python-sample-code,https://developer.servicenow.com/app.do#!/rest_api_doc?v=jakarta&id=c_AggregateA...,,Python
6, The Mastercard Masterpass QR Server Ruby Sample Code demonstrates how to add the SDK to a project. It allows developers to integrate QR codes into credit card apps to verify users and numbers.,"Credit Cards, QR Codes",https://www.programmableweb.com/sample-source-code/mastercard-masterpass-qr-server-ruby-sample-code,https://developer.mastercard.com/documentation/masterpass-qr,,Ruby
7, The Mastercard Masterpass QR Server Python Sample Code demonstrates developers how to add the SDK to a project. It enables to integrate QR codes into credit card apps to verify users or numbers.,"Credit Cards, QR Codes",https://www.programmableweb.com/sample-source-code/mastercard-masterpass-qr-server-python-sample-code,https://developer.mastercard.com/documentation/masterpass-qr,,Python
8, The Mastercard Masterpass QR Server PHP Sample Code demonstrates how to add the SDK to a project. It allows developers to integrate QR codes into credit card apps for verification purposes.,"Credit Cards, QR Codes",https://www.programmableweb.com/sample-source-code/mastercard-masterpass-qr-server-php-sample-code,https://developer.mastercard.com/documentation/masterpass-qr,,PHP
9, Example of using Allow2 to control access and quotas for electricity via home automation devices,Internet of Things,https://www.programmableweb.com/sample-source-code/allow2-automate-nodejs-sample-code,https://github.com/Allow2/Allow2.github.io#example-open-source-projects-using-al...,https://github.com/Allow2/Allow2Automate,"JavaScript, Node.js"
10, This Allow2 PHP Wordpress Plug-In Sample Code is an Allow2 WordPress Plug In that demonstrates a time-control system for Wordpress websites. It provides an example of how to perform a full-featured Wordpress integration with the Allow2 service via the Allow2 Web Service API.,"Plugins, Web Site Management",https://www.programmableweb.com/sample-source-code/allow2-php-wordpress-plug-sample-code,https://github.com/Allow2/Allow2WP/wiki,https://github.com/Allow2/Allow2WP,PHP
11, This Allow2Flap Objective C Sample Code shows the Flappy Bird game with Allow2 Parental Freedom that demonstrates the use of the Allow2 API. It illustrates how to add parental controls to your game in under 2 hours using the OpenSource Allow2 Cocoapod.,Games,https://www.programmableweb.com/sample-source-code/allow2flap-objective-c-sample-code,,https://github.com/Allow2/Allow2Flap,"Objective-C, Swift"
12," This Allow2Surf Sample Code is a Brave iOS Browser with Allow2 Parental Freedom, that demonstrates using the Allow2 Swift API.",Browsers,https://www.programmableweb.com/sample-source-code/allow2surf-swift-sample-code,,https://github.com/Allow2/Allow2Surf,"Objective-C, Swift"
13, The Mastercard Masterpass QR Server JavaScript Sample Code demonstrates how to use the QR code SDK. It includes merchant transfer and merchant retrieval features and XML requests and responses.,"Credit Cards, QR Codes",https://www.programmableweb.com/sample-source-code/mastercard-masterpass-qr-server-javascript-sample-code,https://developer.mastercard.com/documentation/masterpass-qr,,JavaScript
14, The Mastercard Masterpass QR Server CSharp Sample Code demonstrates developers how to use the QR code SDK. It includes merchant transfer and merchant retrieval features. Sample XML requests and responses available.,"Credit Cards, QR Codes",https://www.programmableweb.com/sample-source-code/mastercard-masterpass-qr-server-csharp-sample-code,https://developer.mastercard.com/documentation/masterpass-qr,,C#
15, The Mastercard Masterpass QR Server Java Sample Code demonstrates how to use the QR code SDK. It includes merchant transfer and merchant retrieval features.,"Credit Cards, QR Codes",https://www.programmableweb.com/sample-source-code/mastercard-masterpass-qr-server-java-sample-code,https://developer.mastercard.com/documentation/masterpass-qr,,Java
16, The Droplit.io macOS Node.js Sample Code demonstrates how to use Internet of Things for data integration. Developers can download directly from https://nodejs.org/en/download/current/,"Internet of Things, Data, Infrastructure-as-a-Service, Integration",https://www.programmableweb.com/sample-source-code/droplitio-macos-nodejs-sample-code,https://docs.droplit.io/docs/install-nodejs-on-mac-os,https://nodejs.org/en/download/current/,Node.js
17, The Droplit.io Windows Node.js Sample Code demonstrates how to setup Droplit in a Windows platform. It aims to use Internet of Things as a resource for data integration.,"Internet of Things, Data, Infrastructure-as-a-Service, Integration",https://www.programmableweb.com/sample-source-code/droplitio-windows-nodejs-sample-code,https://docs.droplit.io/docs/install-nodejs-on-windows,,Node.js
