,Description,Category,Meta_Url,Source Code,Repository,Languages
0, The Freshchat User Properties JavaScript Sample Code demonstrates developers how to use a command to set user properties on Freshchat for users.,Chat,https://www.programmableweb.com/sample-source-code/freshchat-user-properties-javascript-sample-code,https://developers.freshchat.com/,,JavaScript
1, The Freshchat Restoring a User JavaScript Sample Code demonstrates how to restore the conversation with a user in case the login occurs from a different device. User information is stored as a unique identifier in a database.,Chat,https://www.programmableweb.com/sample-source-code/freshchat-restoring-user-javascript-sample-code,https://developers.freshchat.com/,,JavaScript
2, The Freshchat Logged In User JavaScript Sample Code demonstrates how to embed a widget on a website to restore conversations when users log in from a different computer or browser.,Chat,https://www.programmableweb.com/sample-source-code/freshchat-logged-user-javascript-sample-code,https://developers.freshchat.com/,,JavaScript
3," The Freshchat Anonymous User JavaScript Sample Code demonstrates how to use the web messenger for logged our or anonymous users. Developers can embed the widget on a website, copy the snippet, and paste the JS code on every page to initialize the Web Messenger.",Chat,https://www.programmableweb.com/sample-source-code/freshchat-anonymous-user-javascript-sample-code,https://developers.freshchat.com/,,JavaScript
4, The AddressFinder iOS Sample Code demonstrates how to add address search features to an Apple device including UITextField and AFAutoComplete. The example available shows how to make calls to the AddressFinder Address Info API that returns latitude and longitude.,"Addresses, Search",https://www.programmableweb.com/sample-source-code/addressfinder-ios-sample-code,https://github.com/AbleTech/addressfinder-ios-demo,,Objective-C
5," The AddressFinder Ruby Sample Code demonstrates how to integrate AddressAutocomplete, Address metadata, Location autocomplete, and Location metadata. Advanced options available such as bulk operations and key and secret override.","Addresses, Search",https://www.programmableweb.com/sample-source-code/addressfinder-ruby-sample-code,https://github.com/AbleTech/addressfinder-ruby,,Ruby
6, The AddressFinder Multiple Countries JavaScript Sample Code allows to find addresses in at least two countries: Australia and New Zealand. Developers have access to the code that creates a widget to add to a site.,"Addresses, Search",https://www.programmableweb.com/sample-source-code/addressfinder-multiple-countries-javascript-sample-code,https://codepen.io/addressfinder/pen/amPkjr?editors=0010,,JavaScript
7," The AddressFinder Multiple Address Finder JavaScript Sample Code demonstrates how to embed two instances on a single page, providing the example of Auckland and Wellington in New Zealand.","Addresses, Search",https://www.programmableweb.com/sample-source-code/addressfinder-multiple-address-finder-javascript-sample-code,http://jsfiddle.net/abletech/zsprLrqr/,,JavaScript
8," The AddressFinder Regional Filtering JavaScript Sample Code demonstrates how to filter a regional area in address-based applications. It currently works for Auckland, NZ region as a reference point.","Addresses, Search",https://www.programmableweb.com/sample-source-code/addressfinder-regional-filtering-javascript-sample-code,http://jsfiddle.net/abletech/mkpv9op0/,,JavaScript
9, The AddressFinder Event Listeners JavaScript Sample Code demonstrates how to add event listeners to a location search application. Developers have the option to tidy messy code.,"Addresses, Search",https://www.programmableweb.com/sample-source-code/addressfinder-event-listeners-javascript-sample-code,http://jsfiddle.net/abletech/djt7hpk4/,,JavaScript
10," The AddressFinder NZ SuperMarket JavaScript Sample Code demonstrates how to find supermarkets in New Zealand. Users can fork the project to customize area, store types, and display methods.","Addresses, Search",https://www.programmableweb.com/sample-source-code/addressfinder-nz-supermarket-javascript-sample-code,https://codepen.io/addressfinder/pen/mAXAEE,,JavaScript
