,Description,Category,Meta_Url,Source Code,Repository,Languages
0," The Apixu History Ruby Sample Code demonstrates how to access the API to implement forecast history into applications based on region, date, and time.","Weather, Application Development, Climate, Data-as-a-Service",https://www.programmableweb.com/sample-source-code/apixu-history-ruby-sample-code,https://github.com/apixu/apixu-ruby/blob/master/examples/history.rb,,Ruby
1, The Apixu Search Python Sample Code demonstrates how to perform a weather search by accessing the API and looking by regions.,"Weather, Application Development, Climate, Data-as-a-Service",https://www.programmableweb.com/sample-source-code/apixu-search-python-sample-code,https://github.com/apixu/apixu-python/blob/master/examples/search.py,,Python
2, The Apixu History Python Sample Code demonstrates how developers can access the forecast history of a region by date and time.,"Weather, Application Development, Climate, Data-as-a-Service",https://www.programmableweb.com/sample-source-code/apixu-history-python-sample-code,https://github.com/apixu/apixu-python/blob/master/examples/history.py,,Python
3, The Apixu Forecast Python Sample Code demonstrates how to implement forecast features into applications once developers authenticate with an API Key.,"Weather, Application Development, Climate, Data-as-a-Service",https://www.programmableweb.com/sample-source-code/apixu-forecast-python-sample-code,https://github.com/apixu/apixu-python/blob/master/examples/forecast.py,,Python
4," The Apixu Current Python Sample Code demonstrates how to access the API to implement weather, forecast, and climate into applications.","Weather, Application Development, Climate, Data-as-a-Service",https://www.programmableweb.com/sample-source-code/apixu-current-python-sample-code,https://github.com/apixu/apixu-python/blob/master/examples/current.py,,Python
5, The Apixu Conditions Python Sample Code demonstrates how to access the API with an API Key once the production environment is set up.,"Weather, Application Development, Climate, Data-as-a-Service",https://www.programmableweb.com/sample-source-code/apixu-conditions-python-sample-code,https://github.com/apixu/apixu-python/blob/master/examples/conditions.py,,Python
6, The Apixu Conditions Ruby Sample Code demonstrates how to access the API with an API Key once the production environment is set up. Developers can access the climate of the day and night with the respective weather icon.,"Weather, Application Development, Climate, Data-as-a-Service",https://www.programmableweb.com/sample-source-code/apixu-conditions-ruby-sample-code,https://github.com/apixu/apixu-ruby/blob/master/examples/conditions.rb,,Ruby
7," The Apixu Search Node.js Sample Code demonstrates how to configure a client to access the API. The interface sample shows how to search a place, by ID, name, and region.","Weather, Application Development, Climate, Data-as-a-Service",https://www.programmableweb.com/sample-source-code/apixu-search-nodejs-sample-code,https://github.com/apixu/apixu-nodejs/blob/master/examples/search.js,,Node.js
8," The Apixu History Node.js Sample Code demonstrates how to access the interface with an API Key setting up the environment. The sample presents weather history based on location, date, and time.","Weather, Application Development, Climate, Data-as-a-Service",https://www.programmableweb.com/sample-source-code/apixu-history-nodejs-sample-code,https://github.com/apixu/apixu-nodejs/blob/master/examples/history.js,,Node.js
9," The Apixu History PHP Sample Code demonstrates how to use an API Key to access via server and access the history of a climate region based on location, date, and time.","Weather, Application Development, Climate, Data-as-a-Service",https://www.programmableweb.com/sample-source-code/apixu-history-php-sample-code,https://github.com/apixu/apixu-php/blob/master/examples/history.php,,PHP
10," The Apixu Conditions PHP Sample Code demonstrates how to create an API Key to access the interface, set conditions, and receive serialized responses in return.","Weather, Application Development, Climate, Data-as-a-Service",https://www.programmableweb.com/sample-source-code/apixu-conditions-php-sample-code,https://github.com/apixu/apixu-php/blob/master/examples/conditions_list.php,,PHP
11," The Apixu C# Sample Code demonstrates how to access the API to implement weather, climate, and data into forecast applications.","Weather, Application Development, Climate, Data-as-a-Service",https://www.programmableweb.com/sample-source-code/apixu-c-sample-code,https://github.com/apixu/apixu-csharp/tree/master/APIXUWebSample,,C#
12," Get list of OS + Browser combinations available on LambdaTest screenshot API, simply execute the below GET request.",Screenshots,https://www.programmableweb.com/sample-source-code/lambdatest-api-screenshot-javascript-sample-code,https://www.lambdatest.com/blog/screenshot-api-for-faster-visual-automation-test...,https://www.lambdatest.com/blog/screenshot-api-for-faster-visual-automation-testing/,JavaScript
13, This NodeJS Sample Code demonstrates how to perform encryption and decryption on text data by using the InCountry SDK.,"Storage, Data",https://www.programmableweb.com/sample-source-code/incountry-encryption-nodejs-sample-code,https://github.com/incountry/incountry-sdks/blob/master/node-sdk/tests/unit/in-c...,,Node.js
14," This NodeJS Sample Code performs several storage tests. The test application demonstrates how to write, delete, and read with options.","Storage, Data",https://www.programmableweb.com/sample-source-code/incountry-storage-nodejs-sample-code,https://github.com/incountry/incountry-sdks/blob/master/node-sdk/tests/integrati...,,Node.js
15, This NodeJS Sample Code implements storage cache with an asynchronous function.,"Storage, Data",https://www.programmableweb.com/sample-source-code/incountry-cache-nodejs-sample-code,https://github.com/incountry/incountry-sdks/blob/master/node-sdk/tests/integrati...,,Node.js
