,Description,Category,Meta_Url,Source Code,Repository,Languages
0, The Microsoft Azure Configure Firewall Java Sample Code by Alva demonstrates how to create a Cosmos database with IP range.,"Cloud, Application Development",https://www.programmableweb.com/sample-source-code/microsoft-azure-configure-firewall-java-sample-code-alva,https://azure.microsoft.com/en-us/resources/samples/cosmosdb-java-create-documen...,,Java
1," The Microsoft Azure Traffic Manager Java Sample Code by Anu Thomas Chandy demonstrates how to get started with traffic manager, allowing developers to create a domain, create a self-signed certificate for the domain, create 5 app service plans in 5 different regions, create 5 web apps under each plan, bound to the domain and the certificate, and create a traffic manager in front of the web apps.","Cloud, Application Development",https://www.programmableweb.com/sample-source-code/microsoft-azure-traffic-manager-java-sample-code-anu-thomas-chandy,https://azure.microsoft.com/en-us/resources/samples/traffic-manager-java-manage-...,,Java
2," The Microsoft Azure Host Manage Domains Java Sample Code by Anu Thomas Chandy demonstrates how to get started with Dns, allowing developers to create a root DNS zone, create a web application, add a CNAME record (www) to root DNS zone, and bind it to web application hostname.","Cloud, Application Development",https://www.programmableweb.com/sample-source-code/microsoft-azure-host-manage-domains-java-sample-code-anu-thomas-chandy,https://azure.microsoft.com/en-us/resources/samples/dns-java-host-and-manage-you...,,Java
3," The Microsoft Azure Virtual Machine Java Sample Code by Anu Thomas Chandy demonstrates how to get started with Compute, creating a Virtual Machine using a specialized disk from Snapshot.","Cloud, Application Development",https://www.programmableweb.com/sample-source-code/microsoft-azure-virtual-machine-java-sample-code-anu-thomas-chandy,https://azure.microsoft.com/en-us/resources/samples/managed-disk-java-create-vir...,,Java
4," The Microsoft Azure Manage Firewalls SQL Java Sample Code by Anudeep Sharma demonstrates how to get started with SQL, allowing developers to manage firewall rules.","Cloud, Application Development",https://www.programmableweb.com/sample-source-code/microsoft-azure-manage-firewalls-sql-java-sample-code-anudeep-sharma,https://azure.microsoft.com/en-us/resources/samples/sql-database-java-manage-fir...,,Java
5," The Microsoft Azure Manage Cache Java Sample Code by Hovsep demonstrates how to manage cache, regenerate access keys, and list caches in a group.","Cloud, Application Development",https://www.programmableweb.com/sample-source-code/microsoft-azure-manage-cache-java-sample-code-hovsep,https://azure.microsoft.com/en-us/resources/samples/redis-java-manage-cache/,,Java
6, The Microsoft Azure Manage Storage Connections Java Sample Code by Jianghao Lu demonstrates how to create a web app that contains the connection string to the storage account.,"Cloud, Application Development",https://www.programmableweb.com/sample-source-code/microsoft-azure-manage-storage-connections-java-sample-code-jianghao-lu,https://azure.microsoft.com/en-us/resources/samples/app-service-java-manage-stor...,,Java
7," The Microsoft Azure Manage Users Groups Java Sample Code by Jianghao Lu demonstrates how to get started with Graphrbac, managing users groups and roles.","Cloud, Application Development",https://www.programmableweb.com/sample-source-code/microsoft-azure-manage-users-groups-java-sample-code-jianghao-lu,https://azure.microsoft.com/en-us/resources/samples/aad-java-manage-users-groups...,,Java
8, The Microsoft Azure Manage Express Route Java Sample Code by Elena Lakhno demonstrates how to manage express route circuits to generate network gateways.,"Cloud, Application Development",https://www.programmableweb.com/sample-source-code/microsoft-azure-manage-express-route-java-sample-code-elena-lakhno,https://azure.microsoft.com/en-us/resources/samples/network-java-manage-express-...,,Java
9, The Microsoft Azure Application Gateway Java Sample Code by Martin Sawicki demonstrates how to create an application gateway for load balancing HTTP/HTTPS requests to backend server pools of virtual machines and modify the application gateway.,"Cloud, Application Development",https://www.programmableweb.com/sample-source-code/microsoft-azure-application-gateway-java-sample-code-martin-sawicki,https://azure.microsoft.com/en-us/resources/samples/application-gateway-java-man...,,Java
