,Description,Category,Meta_Url,Source Code,Repository,Languages
0, The OpenCNAM NodeJS Sample Code by OpenCNAM presents developers API interaction. It allows implementing caller ID features with accurate integration.,"Telephony, Recognition",https://www.programmableweb.com/sample-source-code/opencnam-nodejs-sample-code-telo-usa,https://github.com/telephonyresearch/node-opencnam/blob/master/tests/simple-cli-...,,Node.js
1," The OpenCNAM iOS Sample Code by OpenCNAM presents developers how to access the API. With accurate integration, users can include caller ID features into telephony applications.","Telephony, Recognition",https://www.programmableweb.com/sample-source-code/opencnam-ios-sample-code-matt-sencenbaugh,https://github.com/msencenb/iOS-OpenCNAM/tree/master/OpenCNAMSampleApp,,Objective-C
2, The OpenCNAM Android Sample Code by OpenCNAM demonstrates API access. It includes Android Studio project with initial development components to implement telephony features into applications.,"Telephony, Recognition",https://www.programmableweb.com/sample-source-code/opencnam-android-sample-code-tom-dignan,https://github.com/tom-dignan/android-opencnam-library/tree/master/android-openc...,,Java
3," The 3Scale Lua Sample Code by 3Scale presents API access. Resources available include configuration, OAuth2, and SSL verification.","API, Analytics",https://www.programmableweb.com/sample-source-code/3scale-lua-sample-code-3scale,https://github.com/3scale/apicast/tree/master/examples,,Lua
4," The 3Scale Ruby Sample Code by 3Scale demonstrates how to access the API. It includes tests for client, middleware, persistence, and remote.","API, Analytics",https://www.programmableweb.com/sample-source-code/3scale-ruby-sample-code-3scale,https://github.com/3scale/3scale_ws_api_for_ruby/tree/master/test,,Ruby
5, The Fonenode NodeJS Sample Code by Fonenode presents developers how to interact with the API. It provides authentication and errors to prove returned HTTP status.,"Telephony, African, Voice",https://www.programmableweb.com/sample-source-code/fonenode-nodejs-sample-code-fonenode,https://fonenode.com/docs,,Node.js
6, The Fonenode PHP Sample Code by Fonenode presents how to interact with the API. It provides authentication and errors to prove returned HTTP status.,"Telephony, African, Voice",https://www.programmableweb.com/sample-source-code/fonenode-php-sample-code-fonenode,https://fonenode.com/docs,,PHP
7, The Cielo Python Sample Code by Cielo demonstrates recurring payments and credit card transactions.,"Payments, Brazilian, Credit Cards",https://www.programmableweb.com/sample-source-code/cielo-python-sample-code-cielo,https://github.com/DeveloperCielo/API-3.0-Python/tree/master/example,,Python
8, The Cielo iOS Sample Code by Cielo is a test application that developers can use as template to add payment processing functionalities to third-party applications.,"Payments, Brazilian, Credit Cards",https://www.programmableweb.com/sample-source-code/cielo-ios-sample-code-cielo,https://github.com/DeveloperCielo/API-3.0-iOS/tree/master/Example,,Objective-C
9," The NewRelic Ruby Sample Code by NewRelic presents developers how to access the API, allowing to track transactions, outbound requests, and database calls. Initial configuration is available in the official site.","Monitoring, Analytics, Performance",https://www.programmableweb.com/sample-source-code/newrelic-ruby-sample-code-newrelic-0,https://docs.newrelic.com/docs/agents/ruby-agent/configuration/ruby-agent-config...,,Ruby
10," The NewRelic Python Sample Code by NewRelic presents how to make calls to the API, allowing developers to track transactions, outbound requests, and database calls. The resource available shows initial configuration to access the interface.","Monitoring, Analytics, Performance",https://www.programmableweb.com/sample-source-code/newrelic-python-sample-code-newrelic,https://docs.newrelic.com/docs/agents/python-agent/installation-configuration/py...,,Python
