,Description,Category,Meta_Url,Source Code,Repository,Languages
0," The Kaiko Reference Data Python Sample Code demonstrates how to access the API. Successful responses show code (btc), name (bitcoin), assets class (cryptocurrency, and asset classes (cryptocurrency).",Bitcoin,https://www.programmableweb.com/sample-source-code/kaiko-reference-data-python-sample-code,https://docs.kaiko.com/?python#reference-data-api,,Python
1," The Kaiko Reference Data Curl Sample Code demonstrates how to retrieve data from assets, exhanges, and instruments. Authentication is not required.",Bitcoin,https://www.programmableweb.com/sample-source-code/kaiko-reference-data-curl-sample-code,https://docs.kaiko.com/?curl#reference-data-api,,cURL
2," The Channelize Android Sample Code demonstrates how to access the API to integrate broadcast messages, smart push notifications, media-rich conversations, high-quality video and voice calling, and one to one group conversations.","Messaging, API, Chat, Video, Voice",https://www.programmableweb.com/sample-source-code/channelize-android-sample-code,https://docs.channelize.io/android-api-sdk-introduction-overview/,,Java
3," The Channelize iOS Sample Code demonstrates how to interact with the API to implement smart push notifications, quote and reply messages, typing indicator, delivery and read receipts, rich URL previews, and integration support for external chatbots using DialogFlow and Amazon Lex.","Messaging, API, Chat, Video, Voice",https://www.programmableweb.com/sample-source-code/channelize-ios-sample-code,https://docs.channelize.io/ios-api-sdk-introduction-overview/,,Objective-C
4," The Channelize JavaScript Sample Code demonstrates how to initialize, configure, and build a chat. Functionalities include one to one group conversations, video and voice calling, media-rich conversations, and smart push notifications.","Messaging, API, Chat, Video, Voice",https://www.programmableweb.com/sample-source-code/channelize-javascript-sample-code,https://docs.channelize.io/javascript-sdk-introduction-overview/,,JavaScript
5," This Go example demonstrates how to retrieve transaction status. The test application creates a sender account, creates a client, creates a transfer transaction, sends a transaction, and gets the status.","Blockchain, Application Development",https://www.programmableweb.com/sample-source-code/orbs-get-transaction-status-go-sample-code,https://github.com/orbs-network/orbs-client-sdk-go/blob/master/test/e2e/get_tx_s...,,Go
6," This Go Sample Code demonstrates how to create a sender account, create a client, deploy a contract, and create a client query using a public key and contract name.","Blockchain, Application Development",https://www.programmableweb.com/sample-source-code/orbs-contract-address-go-sample-code,https://github.com/orbs-network/orbs-client-sdk-go/blob/master/test/e2e/contract...,,Go
7," This Go Sample Code demonstrates how to retrieve a block, check if the block contains a call to trigger a contract, and start the signed transactions iterator.","Blockchain, Application Development",https://www.programmableweb.com/sample-source-code/orbs-trigger-test-go-sample-code,https://github.com/orbs-network/orbs-network-go/blob/master/test/acceptance/trig...,,Go
8, Go example that performs a stress test on the blockchain implementation by posting many transactions while dropping messages.,"Blockchain, Application Development",https://www.programmableweb.com/sample-source-code/orbs-stress-test-go-sample-code,https://github.com/orbs-network/orbs-network-go/blob/master/test/acceptance/stre...,,Go
9, This Go example demonstrates how to send a transaction to the blockchain using a Token. This commits the transaction and skips invalid ones.,"Blockchain, Application Development",https://www.programmableweb.com/sample-source-code/orbs-simple-transfer-go-sample-code,https://github.com/orbs-network/orbs-network-go/blob/master/test/acceptance/simp...,,Go
10, This Go Sample Code tests for memory leaks when sending many transactions and shutting down.,"Blockchain, Application Development",https://www.programmableweb.com/sample-source-code/orbs-memory-leak-go-sample-code,https://github.com/orbs-network/orbs-network-go/blob/master/test/acceptance/memo...,,Go
11, This Go example demonstrates how to perform benchmarks on the consensus implementation. This test application sends a transaction to a block and waits for the validator to acknowledge.,"Blockchain, Application Development",https://www.programmableweb.com/sample-source-code/orbs-consensus-implementation-go-sample-code,https://github.com/orbs-network/orbs-network-go/blob/master/test/acceptance/cons...,,Go
12," The Modulr Node.js Sample Code demonstrates how to access the API to create a virtual card, get an account, and get transactions.","Financial, Business, European, Payments",https://www.programmableweb.com/sample-source-code/modulr-nodejs-sample-code,https://www.modulrfinance.com/modulr-api,,Node.js
